GCF_051131785.1;protein_1163,GCF_016748925.1;protein_283,GCF_022923775.1;protein_1162,GCF_016757595.1;protein_343,GCF_006338415.1;protein_1141,,,,
GCF_051131785.1;protein_1164,GCF_016748925.1;protein_282,GCF_022923775.1;protein_1163,GCF_016757595.1;protein_342,GCF_006338415.1;protein_1142,,,,
GCF_051131785.1;protein_1165,GCF_016748925.1;protein_281,GCF_022923775.1;protein_1164,GCF_016757595.1;protein_341,GCF_006338415.1;protein_1143,,,,
GCF_051131785.1;protein_1166,GCF_016748925.1;protein_280,GCF_022923775.1;protein_1165,GCF_016757595.1;protein_340,GCF_006338415.1;protein_1144,,,,
GCF_051131785.1;protein_1167,GCF_016748925.1;protein_279,GCF_022923775.1;protein_1166,GCF_016757595.1;protein_339,GCF_006338415.1;protein_1145,,,,
GCF_051131785.1;protein_1168,GCF_016748925.1;protein_278,GCF_022923775.1;protein_1169,GCF_016757595.1;protein_338,GCF_006338415.1;protein_1146,,,,
GCF_051131785.1;protein_1169,GCF_016748925.1;protein_277,GCF_022923775.1;protein_1170,GCF_016757595.1;protein_337,GCF_006338415.1;protein_1147,,,,
GCF_051131785.1;protein_117,GCF_016748925.1;protein_1349,GCF_022923775.1;protein_123,GCF_016757595.1;protein_1376,GCF_006338415.1;protein_1463,,,,
GCF_051131785.1;protein_1170,GCF_016748925.1;protein_276,GCF_022923775.1;protein_1171,GCF_016757595.1;protein_336,GCF_006338415.1;protein_1148,,,,
GCF_051131785.1;protein_1171,GCF_016748925.1;protein_275,GCF_022923775.1;protein_1172,GCF_016757595.1;protein_335,GCF_006338415.1;protein_1149,,,,
GCF_051131785.1;protein_1172,GCF_016748925.1;protein_274,GCF_022923775.1;protein_1173,GCF_016757595.1;protein_334,GCF_006338415.1;protein_1150,,,,
GCF_051131785.1;protein_1173,GCF_016748925.1;protein_273,GCF_022923775.1;protein_1174,GCF_016757595.1;protein_333,GCF_006338415.1;protein_1151,,,,
GCF_051131785.1;protein_1174,GCF_016748925.1;protein_272,GCF_022923775.1;protein_1175,GCF_016757595.1;protein_332,GCF_006338415.1;protein_1152,,,,
GCF_051131785.1;protein_1175,GCF_016748925.1;protein_271,GCF_022923775.1;protein_1176,GCF_016757595.1;protein_331,GCF_006338415.1;protein_1153,,,,
GCF_051131785.1;protein_1176,GCF_016748925.1;protein_270,GCF_022923775.1;protein_1177,GCF_016757595.1;protein_330,GCF_006338415.1;protein_1154,,,,
GCF_051131785.1;protein_1177,GCF_016748925.1;protein_269,GCF_022923775.1;protein_1178,GCF_016757595.1;protein_329,GCF_006338415.1;protein_1155,,,,
GCF_051131785.1;protein_1178,GCF_016748925.1;protein_268,GCF_022923775.1;protein_1179,GCF_016757595.1;protein_328,GCF_006338415.1;protein_1156,,,,
GCF_051131785.1;protein_1179,GCF_016748925.1;protein_267,GCF_022923775.1;protein_1180,GCF_016757595.1;protein_327,GCF_006338415.1;protein_1157,,,,
GCF_051131785.1;protein_118,,GCF_022923775.1;protein_124,GCF_016757595.1;protein_985,GCF_006338415.1;protein_426,,,,
GCF_051131785.1;protein_1180,GCF_016748925.1;protein_266,GCF_022923775.1;protein_1181,GCF_016757595.1;protein_326,GCF_006338415.1;protein_1158,,,,
GCF_051131785.1;protein_1181,GCF_016748925.1;protein_265,GCF_022923775.1;protein_1182,GCF_016757595.1;protein_325,GCF_006338415.1;protein_1159,,,,
GCF_051131785.1;protein_1182,GCF_016748925.1;protein_264,GCF_022923775.1;protein_1183,GCF_016757595.1;protein_323,GCF_006338415.1;protein_1160,,,,
GCF_051131785.1;protein_1183,GCF_016748925.1;protein_263,GCF_022923775.1;protein_1184,GCF_016757595.1;protein_322,GCF_006338415.1;protein_1161,,,,
GCF_051131785.1;protein_1184,GCF_016748925.1;protein_262,GCF_022923775.1;protein_1185,GCF_016757595.1;protein_321,GCF_006338415.1;protein_1162,,,,
GCF_051131785.1;protein_1185,GCF_016748925.1;protein_261,GCF_022923775.1;protein_1186,GCF_016757595.1;protein_320,GCF_006338415.1;protein_1163,,,,
GCF_051131785.1;protein_1186,GCF_016748925.1;protein_260,GCF_022923775.1;protein_1187,GCF_016757595.1;protein_319,GCF_006338415.1;protein_1164,,,,
GCF_051131785.1;protein_1187,GCF_016748925.1;protein_259,GCF_022923775.1;protein_1188,GCF_016757595.1;protein_318,GCF_006338415.1;protein_1165,,,,
GCF_051131785.1;protein_1188,GCF_016748925.1;protein_258,GCF_022923775.1;protein_1189,GCF_016757595.1;protein_317,GCF_006338415.1;protein_1166,,,,
GCF_051131785.1;protein_1189,GCF_016748925.1;protein_257,GCF_022923775.1;protein_1190,GCF_016757595.1;protein_316,GCF_006338415.1;protein_1167,,,,
GCF_051131785.1;protein_119,GCF_016748925.1;protein_995,GCF_022923775.1;protein_125,GCF_016757595.1;protein_984,GCF_006338415.1;protein_1461,,,,
GCF_051131785.1;protein_1190,GCF_016748925.1;protein_256,GCF_022923775.1;protein_1191,GCF_016757595.1;protein_315,GCF_006338415.1;protein_1168,,,,
GCF_051131785.1;protein_1191,GCF_016748925.1;protein_255,GCF_022923775.1;protein_1192,GCF_016757595.1;protein_314,GCF_006338415.1;protein_1169,,,,
GCF_051131785.1;protein_1192,GCF_016748925.1;protein_254,GCF_022923775.1;protein_1193,GCF_016757595.1;protein_313,GCF_006338415.1;protein_1170,,,,
GCF_051131785.1;protein_1193,GCF_016748925.1;protein_253,GCF_022923775.1;protein_1194,GCF_016757595.1;protein_312,GCF_006338415.1;protein_1171,,,,
GCF_051131785.1;protein_1194,GCF_016748925.1;protein_252,GCF_022923775.1;protein_1195,GCF_016757595.1;protein_311,GCF_006338415.1;protein_1172,,,,
GCF_051131785.1;protein_1195,GCF_016748925.1;protein_251,GCF_022923775.1;protein_1196,GCF_016757595.1;protein_310,GCF_006338415.1;protein_1173,,,,
GCF_051131785.1;protein_1196,GCF_016748925.1;protein_250,GCF_022923775.1;protein_1197,GCF_016757595.1;protein_309,GCF_006338415.1;protein_1174,,,,
GCF_051131785.1;protein_1197,,,GCF_016757595.1;protein_308,,,,,
GCF_051131785.1;protein_1198,,,GCF_016757595.1;protein_307,GCF_006338415.1;protein_1176,,,,
GCF_051131785.1;protein_1199,GCF_016748925.1;protein_249,GCF_022923775.1;protein_1198,GCF_016757595.1;protein_306,GCF_006338415.1;protein_1177,,,,
GCF_051131785.1;protein_12,GCF_016748925.1;protein_1449,,GCF_016757595.1;protein_1480,GCF_006338415.1;protein_15,,,,
GCF_051131785.1;protein_120,GCF_016748925.1;protein_994,GCF_022923775.1;protein_126,GCF_016757595.1;protein_983,GCF_006338415.1;protein_1460,,,,
GCF_051131785.1;protein_1200,GCF_016748925.1;protein_248,GCF_022923775.1;protein_1199,GCF_016757595.1;protein_305,GCF_006338415.1;protein_1178,,,,
GCF_051131785.1;protein_1201,GCF_016748925.1;protein_247,GCF_022923775.1;protein_1200,GCF_016757595.1;protein_304,GCF_006338415.1;protein_1179,,,,
GCF_051131785.1;protein_1202,GCF_016748925.1;protein_246,GCF_022923775.1;protein_1201,GCF_016757595.1;protein_303,GCF_006338415.1;protein_1180,,,,
GCF_051131785.1;protein_1203,GCF_016748925.1;protein_245,GCF_022923775.1;protein_1202,GCF_016757595.1;protein_302,GCF_006338415.1;protein_1181,,,,
GCF_051131785.1;protein_1204,GCF_016748925.1;protein_244,GCF_022923775.1;protein_1203,GCF_016757595.1;protein_301,GCF_006338415.1;protein_1182,,,,
GCF_051131785.1;protein_1205,GCF_016748925.1;protein_243,GCF_022923775.1;protein_1204,GCF_016757595.1;protein_300,GCF_006338415.1;protein_1183,,,,
GCF_051131785.1;protein_1206,GCF_016748925.1;protein_242,GCF_022923775.1;protein_1205,GCF_016757595.1;protein_299,GCF_006338415.1;protein_1184,,,,
GCF_051131785.1;protein_1207,GCF_016748925.1;protein_241,GCF_022923775.1;protein_1206,GCF_016757595.1;protein_298,GCF_006338415.1;protein_1185,,,,
GCF_051131785.1;protein_1208,GCF_016748925.1;protein_240,GCF_022923775.1;protein_1207,GCF_016757595.1;protein_297,GCF_006338415.1;protein_1186,,,,
GCF_051131785.1;protein_1209,GCF_016748925.1;protein_239,GCF_022923775.1;protein_1208,GCF_016757595.1;protein_296,GCF_006338415.1;protein_1187,,,,
GCF_051131785.1;protein_121,GCF_016748925.1;protein_1342,GCF_022923775.1;protein_129,GCF_016757595.1;protein_1338,GCF_006338415.1;protein_1459,,,,
GCF_051131785.1;protein_1210,GCF_016748925.1;protein_238,GCF_022923775.1;protein_1209,GCF_016757595.1;protein_295,GCF_006338415.1;protein_1188,,,,
GCF_051131785.1;protein_1211,GCF_016748925.1;protein_237,GCF_022923775.1;protein_1210,GCF_016757595.1;protein_294,GCF_006338415.1;protein_1189,,,,
GCF_051131785.1;protein_1212,GCF_016748925.1;protein_236,GCF_022923775.1;protein_1211,GCF_016757595.1;protein_293,GCF_006338415.1;protein_1190,,,,
GCF_051131785.1;protein_1213,GCF_016748925.1;protein_235,GCF_022923775.1;protein_1212,GCF_016757595.1;protein_292,GCF_006338415.1;protein_1191,,,,
GCF_051131785.1;protein_1214,GCF_016748925.1;protein_234,GCF_022923775.1;protein_1213,GCF_016757595.1;protein_291,GCF_006338415.1;protein_1192,,,,
GCF_051131785.1;protein_1215,GCF_016748925.1;protein_233,GCF_022923775.1;protein_1214,GCF_016757595.1;protein_290,GCF_006338415.1;protein_1193,,,,
GCF_051131785.1;protein_1216,GCF_016748925.1;protein_232,GCF_022923775.1;protein_1215,GCF_016757595.1;protein_289,GCF_006338415.1;protein_1194,,,,
GCF_051131785.1;protein_1217,GCF_016748925.1;protein_231,GCF_022923775.1;protein_1216,GCF_016757595.1;protein_288,GCF_006338415.1;protein_1195,,,,
GCF_051131785.1;protein_1218,GCF_016748925.1;protein_230,GCF_022923775.1;protein_1217,GCF_016757595.1;protein_287,GCF_006338415.1;protein_1196,,,,
GCF_051131785.1;protein_1219,GCF_016748925.1;protein_229,GCF_022923775.1;protein_1218,GCF_016757595.1;protein_286,GCF_006338415.1;protein_1197,,,,
GCF_051131785.1;protein_122,GCF_016748925.1;protein_1341,GCF_022923775.1;protein_130,GCF_016757595.1;protein_1337,GCF_006338415.1;protein_1458,,,,
GCF_051131785.1;protein_1220,GCF_016748925.1;protein_228,GCF_022923775.1;protein_1219,GCF_016757595.1;protein_285,GCF_006338415.1;protein_1198,,,,
GCF_051131785.1;protein_1221,GCF_016748925.1;protein_227,GCF_022923775.1;protein_1220,GCF_016757595.1;protein_284,GCF_006338415.1;protein_1199,,,,
GCF_051131785.1;protein_1222,GCF_016748925.1;protein_226,GCF_022923775.1;protein_1221,GCF_016757595.1;protein_283,GCF_006338415.1;protein_1200,,,,
GCF_051131785.1;protein_1223,GCF_016748925.1;protein_225,GCF_022923775.1;protein_1222,GCF_016757595.1;protein_282,GCF_006338415.1;protein_1201,,,,
GCF_051131785.1;protein_1224,GCF_016748925.1;protein_224,GCF_022923775.1;protein_1223,GCF_016757595.1;protein_281,GCF_006338415.1;protein_1202,,,,
GCF_051131785.1;protein_1225,GCF_016748925.1;protein_223,GCF_022923775.1;protein_1224,GCF_016757595.1;protein_280,GCF_006338415.1;protein_1203,,,,
GCF_051131785.1;protein_1226,GCF_016748925.1;protein_222,GCF_022923775.1;protein_1225,GCF_016757595.1;protein_279,GCF_006338415.1;protein_1204,,,,
GCF_051131785.1;protein_1227,GCF_016748925.1;protein_221,GCF_022923775.1;protein_1226,GCF_016757595.1;protein_278,GCF_006338415.1;protein_1205,,,,
GCF_051131785.1;protein_1228,GCF_016748925.1;protein_220,GCF_022923775.1;protein_1227,GCF_016757595.1;protein_277,GCF_006338415.1;protein_1206,,,,
GCF_051131785.1;protein_1229,GCF_016748925.1;protein_219,GCF_022923775.1;protein_1228,GCF_016757595.1;protein_276,GCF_006338415.1;protein_1207,,,,
GCF_051131785.1;protein_1231,,GCF_022923775.1;protein_1229,,GCF_006338415.1;protein_1208,,,,
GCF_051131785.1;protein_1232,GCF_016748925.1;protein_217,GCF_022923775.1;protein_1230,GCF_016757595.1;protein_274,GCF_006338415.1;protein_1209,,,,
GCF_051131785.1;protein_1233,GCF_016748925.1;protein_216,,,,,,,
GCF_051131785.1;protein_1234,GCF_016748925.1;protein_215,GCF_022923775.1;protein_1232,GCF_016757595.1;protein_234,GCF_006338415.1;protein_1210,,,,
GCF_051131785.1;protein_1235,GCF_016748925.1;protein_214,GCF_022923775.1;protein_1233,GCF_016757595.1;protein_233,GCF_006338415.1;protein_1211,,,,
GCF_051131785.1;protein_1236,GCF_016748925.1;protein_213,GCF_022923775.1;protein_1234,GCF_016757595.1;protein_232,GCF_006338415.1;protein_1212,,,,
GCF_051131785.1;protein_1237,GCF_016748925.1;protein_212,GCF_022923775.1;protein_1235,GCF_016757595.1;protein_231,GCF_006338415.1;protein_1213,,,,
GCF_051131785.1;protein_1238,GCF_016748925.1;protein_211,GCF_022923775.1;protein_1236,GCF_016757595.1;protein_230,GCF_006338415.1;protein_1214,,,,
GCF_051131785.1;protein_1239,GCF_016748925.1;protein_210,GCF_022923775.1;protein_1237,GCF_016757595.1;protein_229,GCF_006338415.1;protein_1215,,,,
GCF_051131785.1;protein_124,GCF_016748925.1;protein_1339,GCF_022923775.1;protein_131,,GCF_006338415.1;protein_1457,,,,
GCF_051131785.1;protein_1240,GCF_016748925.1;protein_209,GCF_022923775.1;protein_1238,GCF_016757595.1;protein_228,GCF_006338415.1;protein_1216,,,,
GCF_051131785.1;protein_1241,GCF_016748925.1;protein_208,,,,,,,
GCF_051131785.1;protein_1242,GCF_016748925.1;protein_207,,,,,,,
GCF_051131785.1;protein_1243,GCF_016748925.1;protein_206,GCF_022923775.1;protein_1240,GCF_016757595.1;protein_226,GCF_006338415.1;protein_1217,,,,
GCF_051131785.1;protein_1244,GCF_016748925.1;protein_205,GCF_022923775.1;protein_1241,GCF_016757595.1;protein_225,GCF_006338415.1;protein_1218,,,,
GCF_051131785.1;protein_1245,GCF_016748925.1;protein_204,GCF_022923775.1;protein_1242,GCF_016757595.1;protein_224,GCF_006338415.1;protein_1219,,,,
GCF_051131785.1;protein_1246,GCF_016748925.1;protein_203,GCF_022923775.1;protein_1243,GCF_016757595.1;protein_223,GCF_006338415.1;protein_1220,,,,
GCF_051131785.1;protein_1247,GCF_016748925.1;protein_202,GCF_022923775.1;protein_1244,GCF_016757595.1;protein_222,GCF_006338415.1;protein_1221,,,,
GCF_051131785.1;protein_1248,GCF_016748925.1;protein_201,GCF_022923775.1;protein_1245,GCF_016757595.1;protein_221,GCF_006338415.1;protein_1222,,,,
GCF_051131785.1;protein_1249,GCF_016748925.1;protein_200,GCF_022923775.1;protein_1246,GCF_016757595.1;protein_220,GCF_006338415.1;protein_1223,,,,
GCF_051131785.1;protein_125,GCF_016748925.1;protein_1338,,,,,,,
GCF_051131785.1;protein_1250,GCF_016748925.1;protein_199,GCF_022923775.1;protein_1247,GCF_016757595.1;protein_219,GCF_006338415.1;protein_1224,,,,
GCF_051131785.1;protein_1251,GCF_016748925.1;protein_198,GCF_022923775.1;protein_1248,GCF_016757595.1;protein_218,,,,,
GCF_051131785.1;protein_1252,GCF_016748925.1;protein_197,GCF_022923775.1;protein_1249,GCF_016757595.1;protein_217,,,,,
GCF_051131785.1;protein_1253,GCF_016748925.1;protein_196,GCF_022923775.1;protein_1250,GCF_016757595.1;protein_216,GCF_006338415.1;protein_1227,,,,
GCF_051131785.1;protein_1255,GCF_016748925.1;protein_194,GCF_022923775.1;protein_1252,GCF_016757595.1;protein_214,GCF_006338415.1;protein_1275,,,,
GCF_051131785.1;protein_1256,GCF_016748925.1;protein_193,GCF_022923775.1;protein_1253,GCF_016757595.1;protein_213,GCF_006338415.1;protein_1277,,,,
GCF_051131785.1;protein_1257,GCF_016748925.1;protein_192,GCF_022923775.1;protein_1254,GCF_016757595.1;protein_212,GCF_006338415.1;protein_1278,,,,
GCF_051131785.1;protein_1258,GCF_016748925.1;protein_191,GCF_022923775.1;protein_1255,GCF_016757595.1;protein_211,GCF_006338415.1;protein_1279,,,,
GCF_051131785.1;protein_1259,GCF_016748925.1;protein_190,GCF_022923775.1;protein_1256,GCF_016757595.1;protein_210,GCF_006338415.1;protein_1280,,,,
GCF_051131785.1;protein_126,,GCF_022923775.1;protein_133,,,,,,
GCF_051131785.1;protein_1260,GCF_016748925.1;protein_189,GCF_022923775.1;protein_1257,GCF_016757595.1;protein_209,GCF_006338415.1;protein_1281,,,,
GCF_051131785.1;protein_1261,GCF_016748925.1;protein_188,GCF_022923775.1;protein_1258,GCF_016757595.1;protein_208,GCF_006338415.1;protein_1282,,,,
GCF_051131785.1;protein_1262,GCF_016748925.1;protein_187,GCF_022923775.1;protein_1259,GCF_016757595.1;protein_207,GCF_006338415.1;protein_1283,,,,
GCF_051131785.1;protein_1263,GCF_016748925.1;protein_186,GCF_022923775.1;protein_1260,GCF_016757595.1;protein_178,GCF_006338415.1;protein_1284,,,,
GCF_051131785.1;protein_1264,GCF_016748925.1;protein_185,GCF_022923775.1;protein_1261,GCF_016757595.1;protein_177,GCF_006338415.1;protein_1285,,,,
GCF_051131785.1;protein_1265,GCF_016748925.1;protein_184,GCF_022923775.1;protein_1262,GCF_016757595.1;protein_176,GCF_006338415.1;protein_1286,,,,
GCF_051131785.1;protein_1266,GCF_016748925.1;protein_183,GCF_022923775.1;protein_1263,GCF_016757595.1;protein_175,GCF_006338415.1;protein_1287,,,,
GCF_051131785.1;protein_1267,GCF_016748925.1;protein_182,GCF_022923775.1;protein_1264,GCF_016757595.1;protein_174,GCF_006338415.1;protein_1288,,,,
GCF_051131785.1;protein_1268,GCF_016748925.1;protein_181,GCF_022923775.1;protein_1265,GCF_016757595.1;protein_173,GCF_006338415.1;protein_1289,,,,
GCF_051131785.1;protein_1269,GCF_016748925.1;protein_180,GCF_022923775.1;protein_1266,GCF_016757595.1;protein_172,GCF_006338415.1;protein_1290,,,,
GCF_051131785.1;protein_127,GCF_016748925.1;protein_20,GCF_022923775.1;protein_134,GCF_016757595.1;protein_21,GCF_006338415.1;protein_1490,,,,
GCF_051131785.1;protein_1270,GCF_016748925.1;protein_179,GCF_022923775.1;protein_1267,GCF_016757595.1;protein_171,GCF_006338415.1;protein_1291,,,,
GCF_051131785.1;protein_1271,GCF_016748925.1;protein_178,GCF_022923775.1;protein_1268,GCF_016757595.1;protein_170,GCF_006338415.1;protein_1292,,,,
GCF_051131785.1;protein_1272,GCF_016748925.1;protein_176,GCF_022923775.1;protein_1269,GCF_016757595.1;protein_168,GCF_006338415.1;protein_1293,,,,
GCF_051131785.1;protein_1273,GCF_016748925.1;protein_175,GCF_022923775.1;protein_1270,GCF_016757595.1;protein_167,GCF_006338415.1;protein_1294,,,,
GCF_051131785.1;protein_1274,GCF_016748925.1;protein_174,GCF_022923775.1;protein_1271,GCF_016757595.1;protein_166,GCF_006338415.1;protein_1295,,,,
GCF_051131785.1;protein_1275,GCF_016748925.1;protein_173,GCF_022923775.1;protein_1272,GCF_016757595.1;protein_165,GCF_006338415.1;protein_1296,,,,
GCF_051131785.1;protein_1276,GCF_016748925.1;protein_172,GCF_022923775.1;protein_1273,GCF_016757595.1;protein_164,GCF_006338415.1;protein_1297,,,,
GCF_051131785.1;protein_1277,GCF_016748925.1;protein_171,GCF_022923775.1;protein_1274,GCF_016757595.1;protein_163,GCF_006338415.1;protein_1298,,,,
GCF_051131785.1;protein_1278,GCF_016748925.1;protein_170,GCF_022923775.1;protein_1275,GCF_016757595.1;protein_162,GCF_006338415.1;protein_1299,,,,
GCF_051131785.1;protein_1279,GCF_016748925.1;protein_169,GCF_022923775.1;protein_1276,GCF_016757595.1;protein_161,GCF_006338415.1;protein_1300,,,,
GCF_051131785.1;protein_128,GCF_016748925.1;protein_21,GCF_022923775.1;protein_135,GCF_016757595.1;protein_22,GCF_006338415.1;protein_1489,,,,
GCF_051131785.1;protein_1280,GCF_016748925.1;protein_164,GCF_022923775.1;protein_1277,GCF_016757595.1;protein_160,GCF_006338415.1;protein_1301,,,,
GCF_051131785.1;protein_1281,GCF_016748925.1;protein_163,GCF_022923775.1;protein_1278,GCF_016757595.1;protein_159,GCF_006338415.1;protein_1302,,,,
GCF_051131785.1;protein_1282,GCF_016748925.1;protein_162,GCF_022923775.1;protein_1279,GCF_016757595.1;protein_158,GCF_006338415.1;protein_1303,,,,
GCF_051131785.1;protein_1283,GCF_016748925.1;protein_161,,,,,,,
GCF_051131785.1;protein_1284,GCF_016748925.1;protein_160,GCF_022923775.1;protein_1280,GCF_016757595.1;protein_157,GCF_006338415.1;protein_1305,,,,
GCF_051131785.1;protein_1285,GCF_016748925.1;protein_159,GCF_022923775.1;protein_1281,GCF_016757595.1;protein_156,GCF_006338415.1;protein_1306,,,,
GCF_051131785.1;protein_1286,GCF_016748925.1;protein_158,GCF_022923775.1;protein_1282,GCF_016757595.1;protein_155,GCF_006338415.1;protein_1307,,,,
GCF_051131785.1;protein_1287,GCF_016748925.1;protein_157,GCF_022923775.1;protein_1283,GCF_016757595.1;protein_154,GCF_006338415.1;protein_1308,,,,
GCF_051131785.1;protein_1288,GCF_016748925.1;protein_156,GCF_022923775.1;protein_1284,GCF_016757595.1;protein_153,GCF_006338415.1;protein_1309,,,,
GCF_051131785.1;protein_1289,GCF_016748925.1;protein_155,GCF_022923775.1;protein_1285,GCF_016757595.1;protein_152,GCF_006338415.1;protein_1310,,,,
GCF_051131785.1;protein_129,GCF_016748925.1;protein_22,GCF_022923775.1;protein_136,GCF_016757595.1;protein_23,GCF_006338415.1;protein_1488,,,,
GCF_051131785.1;protein_1290,GCF_016748925.1;protein_154,GCF_022923775.1;protein_1286,GCF_016757595.1;protein_151,GCF_006338415.1;protein_1311,,,,
GCF_051131785.1;protein_1291,GCF_016748925.1;protein_153,GCF_022923775.1;protein_1287,GCF_016757595.1;protein_150,GCF_006338415.1;protein_1312,,,,
GCF_051131785.1;protein_1292,GCF_016748925.1;protein_152,GCF_022923775.1;protein_1288,GCF_016757595.1;protein_149,GCF_006338415.1;protein_1313,,,,
GCF_051131785.1;protein_1293,GCF_016748925.1;protein_151,GCF_022923775.1;protein_1289,GCF_016757595.1;protein_148,GCF_006338415.1;protein_1314,,,,
