GCF_013122035.1;protein_1090,,,,,,GCF_003939085.1;protein_968,,,,,,,,,,
GCF_013122035.1;protein_1091,,,,,,GCF_003939085.1;protein_969,,,,,,,,,,
GCF_013122035.1;protein_1092,,,,,,GCF_003939085.1;protein_970,,,,,,,,,,
GCF_020735805.1;protein_1529,GCF_022921915.1;protein_483,GCF_000827025.1;protein_410,GCF_013122035.1;protein_1093,,GCF_010917675.1;protein_1497,GCF_016749215.1;protein_1324,GCF_000685705.1;protein_1285,GCF_000827025.1;protein_1377,GCF_003939085.1;protein_1325,GCF_010917155.1;protein_1145,,,,,,
GCF_013122035.1;protein_1094,,GCF_022921915.1;protein_482,GCF_010917155.1;protein_1144,GCF_010917675.1;protein_1496,GCF_016749215.1;protein_1325,GCF_003939085.1;protein_1326,GCF_000685705.1;protein_1286,GCF_000827025.1;protein_409,GCF_020735805.1;protein_1530,,,,,,,
GCF_013122035.1;protein_1096,GCF_016755735.1;protein_1370,GCF_022921915.1;protein_118,,,,,,,GCF_020735805.1;protein_1541,,,,,,,
GCF_013122035.1;protein_11,GCF_016755735.1;protein_1481,GCF_022921915.1;protein_11,GCF_010917155.1;protein_925,GCF_010917675.1;protein_927,GCF_016749215.1;protein_1433,GCF_003939085.1;protein_1395,GCF_000685705.1;protein_1473,GCF_000827025.1;protein_1484,GCF_020735805.1;protein_481,,,,,,,
GCF_013122035.1;protein_110,GCF_016755735.1;protein_1497,GCF_022921915.1;protein_1534,GCF_010917155.1;protein_1191,GCF_010917675.1;protein_1174,GCF_016749215.1;protein_1453,GCF_003939085.1;protein_1458,,GCF_000827025.1;protein_1371,GCF_020735805.1;protein_499,,,,,,,
GCF_013122035.1;protein_1100,GCF_016755735.1;protein_1369,GCF_022921915.1;protein_119,,,,,,,GCF_020735805.1;protein_1542,,,,,,,
GCF_013122035.1;protein_1101,GCF_016755735.1;protein_1368,GCF_022921915.1;protein_120,,,,,,,GCF_020735805.1;protein_1543,,,,,,,
GCF_013122035.1;protein_1102,GCF_016755735.1;protein_1367,GCF_022921915.1;protein_121,,,,,,,GCF_020735805.1;protein_1544,,,,,,,
GCF_013122035.1;protein_1103,GCF_016755735.1;protein_1366,GCF_022921915.1;protein_122,,,,,,,GCF_020735805.1;protein_0,,,,,,,
GCF_013122035.1;protein_1104,GCF_016755735.1;protein_1365,GCF_022921915.1;protein_123,GCF_010917155.1;protein_1074,GCF_010917675.1;protein_1238,,,,,GCF_020735805.1;protein_1,,,,,,,
GCF_013122035.1;protein_1105,GCF_016755735.1;protein_1363,GCF_022921915.1;protein_125,GCF_010917155.1;protein_1075,GCF_010917675.1;protein_1237,,,,,GCF_020735805.1;protein_3,,,,,,,
GCF_013122035.1;protein_1106,,,,GCF_010917675.1;protein_1236,,,,,,,,,,,,
GCF_013122035.1;protein_1107,GCF_016755735.1;protein_1362,GCF_022921915.1;protein_126,GCF_010917155.1;protein_1076,,,,,,GCF_020735805.1;protein_4,,,,,,,
GCF_013122035.1;protein_1108,GCF_016755735.1;protein_1361,GCF_022921915.1;protein_127,GCF_010917155.1;protein_1077,,,,,,GCF_020735805.1;protein_5,,,,,,,
GCF_013122035.1;protein_1109,GCF_016755735.1;protein_1360,GCF_022921915.1;protein_128,GCF_010917155.1;protein_1078,,,,,,GCF_020735805.1;protein_6,,,,,,,
GCF_013122035.1;protein_111,GCF_016755735.1;protein_1498,GCF_022921915.1;protein_1533,GCF_010917155.1;protein_1190,GCF_010917675.1;protein_1173,GCF_016749215.1;protein_1454,GCF_003939085.1;protein_1459,,GCF_000827025.1;protein_1370,GCF_020735805.1;protein_500,,,,,,,
GCF_013122035.1;protein_1110,GCF_016755735.1;protein_1359,GCF_022921915.1;protein_129,GCF_010917155.1;protein_1079,,,,,,GCF_020735805.1;protein_7,,,,,,,
GCF_013122035.1;protein_1111,GCF_016755735.1;protein_1358,GCF_022921915.1;protein_130,GCF_010917155.1;protein_1080,,,,,,GCF_020735805.1;protein_8,,,,,,,
GCF_013122035.1;protein_1112,GCF_016755735.1;protein_1357,GCF_022921915.1;protein_131,GCF_010917155.1;protein_1081,,,,,,GCF_020735805.1;protein_9,,,,,,,
GCF_013122035.1;protein_1113,GCF_016755735.1;protein_1356,GCF_022921915.1;protein_132,GCF_010917155.1;protein_1082,,,,,,GCF_020735805.1;protein_10,,,,,,,
GCF_013122035.1;protein_1114,GCF_016755735.1;protein_1355,GCF_022921915.1;protein_133,GCF_010917155.1;protein_1083,,,,,,GCF_020735805.1;protein_11,,,,,,,
GCF_013122035.1;protein_1115,GCF_016755735.1;protein_1354,GCF_022921915.1;protein_134,GCF_010917155.1;protein_1084,,,,,,GCF_020735805.1;protein_12,,,,,,,
GCF_013122035.1;protein_1116,GCF_016755735.1;protein_1353,GCF_022921915.1;protein_135,GCF_010917155.1;protein_1085,,,,GCF_000685705.1;protein_357,,GCF_020735805.1;protein_13,,,,,,,
GCF_013122035.1;protein_1117,GCF_016755735.1;protein_1352,GCF_022921915.1;protein_136,GCF_010917155.1;protein_1086,,GCF_016749215.1;protein_634,,GCF_000685705.1;protein_358,GCF_000827025.1;protein_972,GCF_020735805.1;protein_14,,,,,,,
GCF_013122035.1;protein_1118,GCF_016755735.1;protein_1351,GCF_022921915.1;protein_137,GCF_010917155.1;protein_1087,,GCF_016749215.1;protein_633,,GCF_000685705.1;protein_359,GCF_000827025.1;protein_971,GCF_020735805.1;protein_15,,,,,,,
GCF_013122035.1;protein_1119,GCF_016755735.1;protein_1350,GCF_022921915.1;protein_138,GCF_010917155.1;protein_1088,,,,GCF_000685705.1;protein_360,GCF_000827025.1;protein_970,GCF_020735805.1;protein_16,,,,,,,
GCF_013122035.1;protein_112,GCF_016755735.1;protein_1499,GCF_022921915.1;protein_1532,GCF_010917155.1;protein_1189,GCF_010917675.1;protein_1172,GCF_016749215.1;protein_1455,GCF_003939085.1;protein_1460,,GCF_000827025.1;protein_1369,GCF_020735805.1;protein_501,,,,,,,
GCF_013122035.1;protein_1120,GCF_016755735.1;protein_1349,GCF_022921915.1;protein_139,GCF_010917155.1;protein_1089,,,,GCF_000685705.1;protein_361,GCF_000827025.1;protein_969,GCF_020735805.1;protein_17,,,,,,,
GCF_013122035.1;protein_1121,GCF_016755735.1;protein_1348,GCF_022921915.1;protein_140,GCF_010917155.1;protein_1090,,,,GCF_000685705.1;protein_362,GCF_000827025.1;protein_968,GCF_020735805.1;protein_18,,,,,,,
GCF_013122035.1;protein_1122,GCF_016755735.1;protein_1347,GCF_022921915.1;protein_141,,,,,GCF_000685705.1;protein_363,GCF_000827025.1;protein_967,GCF_020735805.1;protein_19,,,,,,,
GCF_000685705.1;protein_364,GCF_013122035.1;protein_1123,GCF_013122035.1;protein_91,GCF_016755735.1;protein_256,GCF_022921915.1;protein_142,,GCF_020735805.1;protein_20,,,,,,,,,,
GCF_013122035.1;protein_1124,GCF_016755735.1;protein_1343,GCF_022921915.1;protein_143,,,,,,,GCF_020735805.1;protein_21,,,,,,,
GCF_013122035.1;protein_1125,,GCF_022921915.1;protein_144,,,,,,,GCF_020735805.1;protein_22,,,,,,,
GCF_016755735.1;protein_1341,GCF_022921915.1;protein_145,,GCF_020735805.1;protein_23,GCF_010917155.1;protein_1096,GCF_013122035.1;protein_1126,,,,,,,,,,,
GCF_013122035.1;protein_1127,GCF_016755735.1;protein_1340,GCF_022921915.1;protein_146,,,,,,,GCF_020735805.1;protein_24,,,,,,,
GCF_013122035.1;protein_1128,GCF_016755735.1;protein_1339,GCF_022921915.1;protein_147,,,,,,,GCF_020735805.1;protein_25,,,,,,,
GCF_013122035.1;protein_1129,GCF_016755735.1;protein_1338,GCF_022921915.1;protein_148,,,,,,,GCF_020735805.1;protein_26,,,,,,,
GCF_013122035.1;protein_113,GCF_016755735.1;protein_1500,GCF_022921915.1;protein_1531,GCF_010917155.1;protein_1188,GCF_010917675.1;protein_1171,GCF_016749215.1;protein_1456,GCF_003939085.1;protein_1461,GCF_000685705.1;protein_1493,GCF_000827025.1;protein_1368,GCF_020735805.1;protein_502,,,,,,,
GCF_003939085.1;protein_1530,,GCF_003939085.1;protein_1387,GCF_003939085.1;protein_1538,GCF_013122035.1;protein_1132,,,,,,,,,,,,
,GCF_003939085.1;protein_1537,GCF_013122035.1;protein_1133,GCF_003939085.1;protein_1531,GCF_003939085.1;protein_1388,,,,,,,,,,,,
GCF_013122035.1;protein_1134,GCF_016755735.1;protein_986,GCF_022921915.1;protein_479,GCF_010917155.1;protein_1141,GCF_010917675.1;protein_1347,GCF_016749215.1;protein_971,GCF_003939085.1;protein_975,GCF_000685705.1;protein_1289,GCF_000827025.1;protein_406,GCF_020735805.1;protein_1533,,,,,,,
GCF_013122035.1;protein_1135,GCF_016755735.1;protein_987,GCF_022921915.1;protein_478,GCF_010917155.1;protein_1140,GCF_010917675.1;protein_1348,GCF_016749215.1;protein_972,GCF_003939085.1;protein_976,GCF_000685705.1;protein_1290,GCF_000827025.1;protein_405,GCF_020735805.1;protein_1534,,,,,,,
GCF_013122035.1;protein_1136,GCF_016755735.1;protein_988,GCF_022921915.1;protein_477,GCF_010917155.1;protein_1139,GCF_010917675.1;protein_1349,GCF_016749215.1;protein_973,GCF_003939085.1;protein_977,GCF_000685705.1;protein_1291,GCF_000827025.1;protein_404,GCF_020735805.1;protein_1535,,,,,,,
GCF_013122035.1;protein_1137,GCF_016755735.1;protein_989,GCF_022921915.1;protein_476,GCF_010917155.1;protein_1138,GCF_010917675.1;protein_1350,GCF_016749215.1;protein_974,GCF_003939085.1;protein_978,GCF_000685705.1;protein_1292,GCF_000827025.1;protein_403,GCF_020735805.1;protein_1536,,,,,,,
GCF_013122035.1;protein_1138,GCF_016755735.1;protein_990,GCF_022921915.1;protein_475,GCF_010917155.1;protein_1137,GCF_010917675.1;protein_1351,GCF_016749215.1;protein_975,GCF_003939085.1;protein_979,GCF_000685705.1;protein_1293,GCF_000827025.1;protein_402,GCF_020735805.1;protein_1537,,,,,,,
GCF_013122035.1;protein_1139,GCF_016755735.1;protein_991,GCF_022921915.1;protein_474,GCF_010917155.1;protein_1136,GCF_010917675.1;protein_1352,GCF_016749215.1;protein_976,GCF_003939085.1;protein_980,GCF_000685705.1;protein_1294,GCF_000827025.1;protein_401,GCF_020735805.1;protein_1538,,,,,,,
GCF_013122035.1;protein_114,GCF_016755735.1;protein_1501,GCF_022921915.1;protein_1530,GCF_010917155.1;protein_1187,GCF_010917675.1;protein_1170,GCF_016749215.1;protein_1457,GCF_003939085.1;protein_1462,GCF_000685705.1;protein_1494,GCF_000827025.1;protein_1367,GCF_020735805.1;protein_503,,,,,,,
GCF_013122035.1;protein_1140,GCF_016755735.1;protein_992,GCF_022921915.1;protein_473,GCF_010917155.1;protein_1135,GCF_010917675.1;protein_1353,GCF_016749215.1;protein_977,GCF_003939085.1;protein_981,GCF_000685705.1;protein_1295,GCF_000827025.1;protein_400,GCF_020735805.1;protein_1539,,,,,,,
GCF_013122035.1;protein_1141,GCF_016755735.1;protein_993,GCF_022921915.1;protein_472,GCF_010917155.1;protein_1134,GCF_010917675.1;protein_1354,GCF_016749215.1;protein_978,GCF_003939085.1;protein_982,GCF_000685705.1;protein_1296,GCF_000827025.1;protein_399,GCF_020735805.1;protein_1540,,,,,,,
GCF_013122035.1;protein_1142,GCF_016755735.1;protein_994,GCF_022921915.1;protein_470,GCF_010917155.1;protein_1133,GCF_010917675.1;protein_1355,GCF_016749215.1;protein_979,GCF_003939085.1;protein_983,GCF_000685705.1;protein_1297,GCF_000827025.1;protein_396,GCF_020735805.1;protein_27,,,,,,,
GCF_013122035.1;protein_1143,GCF_016755735.1;protein_995,GCF_022921915.1;protein_469,GCF_010917155.1;protein_1132,GCF_010917675.1;protein_1356,GCF_016749215.1;protein_980,GCF_003939085.1;protein_985,GCF_000685705.1;protein_1298,GCF_000827025.1;protein_395,GCF_020735805.1;protein_28,,,,,,,
GCF_013122035.1;protein_1144,GCF_016755735.1;protein_996,GCF_022921915.1;protein_468,GCF_010917155.1;protein_1131,GCF_010917675.1;protein_1357,GCF_016749215.1;protein_981,GCF_003939085.1;protein_986,GCF_000685705.1;protein_1299,GCF_000827025.1;protein_394,GCF_020735805.1;protein_29,,,,,,,
GCF_013122035.1;protein_1145,GCF_016755735.1;protein_997,GCF_022921915.1;protein_467,GCF_010917155.1;protein_1130,GCF_010917675.1;protein_1358,GCF_016749215.1;protein_982,GCF_003939085.1;protein_987,GCF_000685705.1;protein_1300,GCF_000827025.1;protein_393,GCF_020735805.1;protein_30,,,,,,,
GCF_013122035.1;protein_1146,GCF_016755735.1;protein_998,GCF_022921915.1;protein_466,GCF_010917155.1;protein_1129,GCF_010917675.1;protein_1359,GCF_016749215.1;protein_983,GCF_003939085.1;protein_988,GCF_000685705.1;protein_1301,GCF_000827025.1;protein_392,GCF_020735805.1;protein_31,,,,,,,
GCF_013122035.1;protein_1147,GCF_016755735.1;protein_999,GCF_022921915.1;protein_465,GCF_010917155.1;protein_1128,GCF_010917675.1;protein_1360,GCF_016749215.1;protein_984,GCF_003939085.1;protein_989,GCF_000685705.1;protein_1302,GCF_000827025.1;protein_391,GCF_020735805.1;protein_32,,,,,,,
GCF_013122035.1;protein_1148,GCF_016755735.1;protein_1000,GCF_022921915.1;protein_464,GCF_010917155.1;protein_1127,GCF_010917675.1;protein_1361,GCF_016749215.1;protein_985,GCF_003939085.1;protein_990,GCF_000685705.1;protein_1303,GCF_000827025.1;protein_390,GCF_020735805.1;protein_33,,,,,,,
GCF_013122035.1;protein_1149,GCF_016755735.1;protein_1001,GCF_022921915.1;protein_463,GCF_010917155.1;protein_1126,GCF_010917675.1;protein_1362,GCF_016749215.1;protein_986,GCF_003939085.1;protein_991,GCF_000685705.1;protein_1304,GCF_000827025.1;protein_389,GCF_020735805.1;protein_34,,,,,,,
GCF_013122035.1;protein_115,GCF_016755735.1;protein_1502,GCF_022921915.1;protein_1529,GCF_010917155.1;protein_1185,GCF_010917675.1;protein_1168,GCF_016749215.1;protein_1459,GCF_003939085.1;protein_1463,GCF_000685705.1;protein_1495,GCF_000827025.1;protein_1366,GCF_020735805.1;protein_504,,,,,,,
GCF_013122035.1;protein_1150,GCF_016755735.1;protein_1002,GCF_022921915.1;protein_462,GCF_010917155.1;protein_1125,GCF_010917675.1;protein_1363,GCF_016749215.1;protein_987,GCF_003939085.1;protein_992,GCF_000685705.1;protein_1305,GCF_000827025.1;protein_388,GCF_020735805.1;protein_35,,,,,,,
GCF_013122035.1;protein_1151,GCF_016755735.1;protein_1003,GCF_022921915.1;protein_461,GCF_010917155.1;protein_1124,GCF_010917675.1;protein_1364,GCF_016749215.1;protein_988,GCF_003939085.1;protein_993,GCF_000685705.1;protein_1306,GCF_000827025.1;protein_387,GCF_020735805.1;protein_36,,,,,,,
GCF_000827025.1;protein_386,GCF_016755735.1;protein_1007,GCF_010917675.1;protein_1365,GCF_022921915.1;protein_460,GCF_000685705.1;protein_1307,GCF_020735805.1;protein_37,,GCF_003939085.1;protein_994,GCF_016749215.1;protein_989,GCF_010917155.1;protein_1123,GCF_013122035.1;protein_1152,GCF_016755735.1;protein_1004,,,,,
GCF_013122035.1;protein_1153,GCF_016755735.1;protein_1008,GCF_022921915.1;protein_459,GCF_010917155.1;protein_1122,GCF_010917675.1;protein_1434,GCF_016749215.1;protein_990,GCF_003939085.1;protein_995,GCF_000685705.1;protein_1308,GCF_000827025.1;protein_385,GCF_020735805.1;protein_38,,,,,,,
GCF_013122035.1;protein_1154,,GCF_020735805.1;protein_39,GCF_010917155.1;protein_1121,GCF_010917675.1;protein_1435,GCF_000827025.1;protein_384,GCF_003939085.1;protein_996,GCF_000685705.1;protein_1309,GCF_016749215.1;protein_991,GCF_016755735.1;protein_1009,GCF_022921915.1;protein_458,,,,,,
GCF_013122035.1;protein_1155,GCF_016755735.1;protein_1010,GCF_022921915.1;protein_457,GCF_010917155.1;protein_1120,GCF_010917675.1;protein_1436,GCF_016749215.1;protein_992,GCF_003939085.1;protein_997,GCF_000685705.1;protein_1310,GCF_000827025.1;protein_383,GCF_020735805.1;protein_40,,,,,,,
GCF_013122035.1;protein_1156,GCF_016755735.1;protein_1011,GCF_022921915.1;protein_456,GCF_010917155.1;protein_1119,GCF_010917675.1;protein_1437,GCF_016749215.1;protein_993,GCF_003939085.1;protein_998,GCF_000685705.1;protein_1311,GCF_000827025.1;protein_382,GCF_020735805.1;protein_41,,,,,,,
GCF_013122035.1;protein_1157,GCF_016755735.1;protein_1012,GCF_022921915.1;protein_455,GCF_010917155.1;protein_1118,GCF_010917675.1;protein_1438,GCF_016749215.1;protein_994,GCF_003939085.1;protein_999,GCF_000685705.1;protein_1312,GCF_000827025.1;protein_381,GCF_020735805.1;protein_42,,,,,,,
GCF_013122035.1;protein_1158,GCF_016755735.1;protein_1013,GCF_022921915.1;protein_454,GCF_010917155.1;protein_1117,GCF_010917675.1;protein_1439,GCF_016749215.1;protein_995,GCF_003939085.1;protein_1000,GCF_000685705.1;protein_1313,GCF_000827025.1;protein_380,GCF_020735805.1;protein_43,,,,,,,
GCF_013122035.1;protein_1159,GCF_016755735.1;protein_1014,GCF_022921915.1;protein_453,GCF_010917155.1;protein_1116,GCF_010917675.1;protein_1440,GCF_016749215.1;protein_996,GCF_003939085.1;protein_1001,GCF_000685705.1;protein_1314,GCF_000827025.1;protein_379,GCF_020735805.1;protein_44,,,,,,,
GCF_013122035.1;protein_116,GCF_016755735.1;protein_1503,,GCF_010917155.1;protein_1183,,GCF_016749215.1;protein_1460,,GCF_000685705.1;protein_1496,GCF_000827025.1;protein_1365,GCF_020735805.1;protein_505,,,,,,,
GCF_013122035.1;protein_1160,GCF_016755735.1;protein_1015,GCF_022921915.1;protein_452,GCF_010917155.1;protein_1115,GCF_010917675.1;protein_1441,GCF_016749215.1;protein_997,GCF_003939085.1;protein_1002,GCF_000685705.1;protein_1315,GCF_000827025.1;protein_378,GCF_020735805.1;protein_45,,,,,,,
GCF_013122035.1;protein_1161,GCF_016755735.1;protein_1016,GCF_022921915.1;protein_451,GCF_010917155.1;protein_1114,GCF_010917675.1;protein_1442,GCF_016749215.1;protein_998,GCF_003939085.1;protein_1003,GCF_000685705.1;protein_1316,GCF_000827025.1;protein_377,GCF_020735805.1;protein_46,,,,,,,
GCF_013122035.1;protein_1162,GCF_016755735.1;protein_1017,GCF_022921915.1;protein_450,GCF_010917155.1;protein_1113,GCF_010917675.1;protein_1443,GCF_016749215.1;protein_999,GCF_003939085.1;protein_1004,GCF_000685705.1;protein_1317,GCF_000827025.1;protein_376,GCF_020735805.1;protein_47,,,,,,,
GCF_013122035.1;protein_1163,GCF_016755735.1;protein_1018,GCF_022921915.1;protein_449,GCF_010917155.1;protein_1112,GCF_010917675.1;protein_1444,GCF_016749215.1;protein_1000,GCF_003939085.1;protein_1005,GCF_000685705.1;protein_1318,GCF_000827025.1;protein_375,GCF_020735805.1;protein_48,,,,,,,
GCF_013122035.1;protein_1164,GCF_016755735.1;protein_1019,GCF_022921915.1;protein_448,GCF_010917155.1;protein_1111,GCF_010917675.1;protein_1445,GCF_016749215.1;protein_1001,GCF_003939085.1;protein_1006,GCF_000685705.1;protein_1319,GCF_000827025.1;protein_374,GCF_020735805.1;protein_49,,,,,,,
GCF_013122035.1;protein_1165,GCF_016755735.1;protein_1020,GCF_022921915.1;protein_447,GCF_010917155.1;protein_1110,GCF_010917675.1;protein_1446,GCF_016749215.1;protein_1002,GCF_003939085.1;protein_1007,GCF_000685705.1;protein_1320,GCF_000827025.1;protein_373,GCF_020735805.1;protein_50,,,,,,,
GCF_013122035.1;protein_1166,GCF_016755735.1;protein_1021,GCF_022921915.1;protein_446,GCF_010917155.1;protein_1109,GCF_010917675.1;protein_1447,GCF_016749215.1;protein_1003,GCF_003939085.1;protein_1008,GCF_000685705.1;protein_1321,GCF_000827025.1;protein_372,GCF_020735805.1;protein_51,,,,,,,
GCF_013122035.1;protein_1167,GCF_016755735.1;protein_1022,GCF_022921915.1;protein_445,GCF_010917155.1;protein_1108,GCF_010917675.1;protein_1448,GCF_016749215.1;protein_1004,GCF_003939085.1;protein_1009,GCF_000685705.1;protein_1322,GCF_000827025.1;protein_371,GCF_020735805.1;protein_52,,,,,,,
GCF_013122035.1;protein_1168,GCF_016755735.1;protein_1023,GCF_022921915.1;protein_444,GCF_010917155.1;protein_1107,GCF_010917675.1;protein_1449,GCF_016749215.1;protein_1005,GCF_003939085.1;protein_1010,GCF_000685705.1;protein_1323,GCF_000827025.1;protein_370,GCF_020735805.1;protein_53,,,,,,,
GCF_013122035.1;protein_1169,GCF_016755735.1;protein_1024,GCF_022921915.1;protein_443,GCF_010917155.1;protein_1106,GCF_010917675.1;protein_1450,GCF_016749215.1;protein_1006,GCF_003939085.1;protein_1011,GCF_000685705.1;protein_1324,GCF_000827025.1;protein_369,GCF_020735805.1;protein_54,,,,,,,
GCF_013122035.1;protein_117,GCF_016755735.1;protein_1504,GCF_022921915.1;protein_1527,GCF_010917155.1;protein_1182,GCF_010917675.1;protein_1166,GCF_016749215.1;protein_1461,GCF_003939085.1;protein_1465,GCF_000685705.1;protein_1497,GCF_000827025.1;protein_1364,GCF_020735805.1;protein_506,,,,,,,
GCF_013122035.1;protein_1170,GCF_016755735.1;protein_1025,GCF_022921915.1;protein_442,GCF_010917155.1;protein_1105,GCF_010917675.1;protein_1451,GCF_016749215.1;protein_1007,GCF_003939085.1;protein_1012,GCF_000685705.1;protein_1325,GCF_000827025.1;protein_368,GCF_020735805.1;protein_55,,,,,,,
GCF_013122035.1;protein_1171,GCF_016755735.1;protein_1026,GCF_022921915.1;protein_441,GCF_010917155.1;protein_1104,GCF_010917675.1;protein_1452,GCF_016749215.1;protein_1008,GCF_003939085.1;protein_1013,GCF_000685705.1;protein_1326,GCF_000827025.1;protein_367,GCF_020735805.1;protein_56,,,,,,,
GCF_013122035.1;protein_1172,GCF_016755735.1;protein_1027,GCF_022921915.1;protein_440,GCF_010917155.1;protein_1103,GCF_010917675.1;protein_1453,GCF_016749215.1;protein_1009,GCF_003939085.1;protein_1014,GCF_000685705.1;protein_1327,GCF_000827025.1;protein_366,GCF_020735805.1;protein_57,,,,,,,
GCF_016749215.1;protein_1010,GCF_000685705.1;protein_1328,,GCF_013122035.1;protein_1173,GCF_016755735.1;protein_727,GCF_010917675.1;protein_1260,GCF_000685705.1;protein_914,GCF_003939085.1;protein_1015,GCF_000827025.1;protein_365,GCF_020735805.1;protein_58,GCF_022921915.1;protein_734,,,,,,
