GCF_006337745.1;protein_1197,GCF_016749335.1;protein_302,GCF_030062605.1;protein_609,GCF_003636855.2;protein_1506,GCF_007836855.1;protein_1146,,,,,
GCF_006337745.1;protein_1198,GCF_016749335.1;protein_301,GCF_030062605.1;protein_610,GCF_003636855.2;protein_1507,GCF_007836855.1;protein_1147,,,,,
GCF_006337745.1;protein_1199,GCF_016749335.1;protein_300,GCF_030062605.1;protein_611,GCF_003636855.2;protein_1508,GCF_007836855.1;protein_1148,,,,,
GCF_006337745.1;protein_12,GCF_016749335.1;protein_1442,GCF_030062605.1;protein_76,GCF_003636855.2;protein_375,GCF_007836855.1;protein_13,,,,,
GCF_006337745.1;protein_120,GCF_016749335.1;protein_1331,GCF_030062605.1;protein_1016,GCF_003636855.2;protein_443,GCF_007836855.1;protein_1430,,,,,
GCF_006337745.1;protein_1200,GCF_016749335.1;protein_299,GCF_030062605.1;protein_612,GCF_003636855.2;protein_1509,GCF_007836855.1;protein_1149,,,,,
GCF_006337745.1;protein_1201,GCF_016749335.1;protein_298,GCF_030062605.1;protein_613,GCF_003636855.2;protein_1510,GCF_007836855.1;protein_1150,,,,,
GCF_006337745.1;protein_1202,GCF_016749335.1;protein_296,GCF_030062605.1;protein_614,GCF_003636855.2;protein_1511,GCF_007836855.1;protein_1151,,,,,
GCF_006337745.1;protein_1203,GCF_016749335.1;protein_295,GCF_030062605.1;protein_615,GCF_003636855.2;protein_1512,GCF_007836855.1;protein_1152,,,,,
GCF_006337745.1;protein_1204,GCF_016749335.1;protein_294,GCF_030062605.1;protein_616,GCF_003636855.2;protein_1513,GCF_007836855.1;protein_1153,,,,,
GCF_006337745.1;protein_1205,GCF_016749335.1;protein_293,GCF_030062605.1;protein_617,GCF_003636855.2;protein_1514,GCF_007836855.1;protein_1154,,,,,
GCF_006337745.1;protein_1206,GCF_016749335.1;protein_292,GCF_030062605.1;protein_618,GCF_003636855.2;protein_1515,GCF_007836855.1;protein_1155,,,,,
GCF_006337745.1;protein_1207,GCF_016749335.1;protein_291,GCF_030062605.1;protein_619,GCF_003636855.2;protein_1516,GCF_007836855.1;protein_1156,,,,,
GCF_006337745.1;protein_1208,GCF_016749335.1;protein_290,GCF_030062605.1;protein_620,GCF_003636855.2;protein_1517,GCF_007836855.1;protein_1157,,,,,
GCF_006337745.1;protein_1209,GCF_016749335.1;protein_289,GCF_030062605.1;protein_621,GCF_003636855.2;protein_1518,GCF_007836855.1;protein_1158,,,,,
GCF_006337745.1;protein_121,GCF_016749335.1;protein_1330,GCF_030062605.1;protein_1015,GCF_003636855.2;protein_444,GCF_007836855.1;protein_1429,,,,,
GCF_006337745.1;protein_1210,GCF_016749335.1;protein_287,GCF_030062605.1;protein_622,GCF_003636855.2;protein_1519,GCF_007836855.1;protein_1159,,,,,
GCF_006337745.1;protein_1211,GCF_016749335.1;protein_286,GCF_030062605.1;protein_623,GCF_003636855.2;protein_1520,GCF_007836855.1;protein_1160,,,,,
GCF_006337745.1;protein_1212,GCF_016749335.1;protein_285,GCF_030062605.1;protein_624,GCF_003636855.2;protein_1521,GCF_007836855.1;protein_1161,,,,,
GCF_006337745.1;protein_1213,GCF_016749335.1;protein_284,GCF_030062605.1;protein_625,GCF_003636855.2;protein_1522,GCF_007836855.1;protein_1162,,,,,
GCF_006337745.1;protein_1214,GCF_016749335.1;protein_283,GCF_030062605.1;protein_626,GCF_003636855.2;protein_1523,GCF_007836855.1;protein_1163,,,,,
GCF_006337745.1;protein_1215,GCF_016749335.1;protein_282,GCF_030062605.1;protein_627,GCF_003636855.2;protein_1524,GCF_007836855.1;protein_1164,,,,,
GCF_006337745.1;protein_1216,GCF_016749335.1;protein_281,GCF_030062605.1;protein_628,GCF_003636855.2;protein_1525,GCF_007836855.1;protein_1165,,,,,
GCF_006337745.1;protein_1217,GCF_016749335.1;protein_280,GCF_030062605.1;protein_629,GCF_003636855.2;protein_1526,GCF_007836855.1;protein_1166,,,,,
GCF_006337745.1;protein_1218,GCF_016749335.1;protein_279,GCF_030062605.1;protein_630,GCF_003636855.2;protein_1527,GCF_007836855.1;protein_1167,,,,,
GCF_006337745.1;protein_1219,GCF_016749335.1;protein_278,GCF_030062605.1;protein_631,GCF_003636855.2;protein_1528,GCF_007836855.1;protein_1168,,,,,
GCF_006337745.1;protein_1220,GCF_016749335.1;protein_277,GCF_030062605.1;protein_632,GCF_003636855.2;protein_1529,GCF_007836855.1;protein_1169,,,,,
GCF_006337745.1;protein_1221,GCF_016749335.1;protein_276,GCF_030062605.1;protein_633,GCF_003636855.2;protein_1530,GCF_007836855.1;protein_1170,,,,,
GCF_006337745.1;protein_1222,GCF_016749335.1;protein_275,GCF_030062605.1;protein_634,GCF_003636855.2;protein_1531,GCF_007836855.1;protein_1171,,,,,
GCF_006337745.1;protein_1223,GCF_016749335.1;protein_274,GCF_030062605.1;protein_635,GCF_003636855.2;protein_1532,GCF_007836855.1;protein_1172,,,,,
GCF_006337745.1;protein_1224,GCF_016749335.1;protein_273,GCF_030062605.1;protein_636,GCF_003636855.2;protein_1533,GCF_007836855.1;protein_1173,,,,,
GCF_006337745.1;protein_1225,GCF_016749335.1;protein_272,GCF_030062605.1;protein_637,GCF_003636855.2;protein_1534,GCF_007836855.1;protein_1174,,,,,
GCF_006337745.1;protein_1226,GCF_016749335.1;protein_271,GCF_030062605.1;protein_638,GCF_003636855.2;protein_1535,GCF_007836855.1;protein_1175,,,,,
GCF_006337745.1;protein_1227,GCF_016749335.1;protein_270,GCF_030062605.1;protein_639,GCF_003636855.2;protein_1536,GCF_007836855.1;protein_1176,,,,,
GCF_006337745.1;protein_1228,GCF_016749335.1;protein_269,GCF_030062605.1;protein_640,GCF_003636855.2;protein_1537,GCF_007836855.1;protein_1177,,,,,
GCF_006337745.1;protein_1229,GCF_016749335.1;protein_268,GCF_030062605.1;protein_641,GCF_003636855.2;protein_1538,GCF_007836855.1;protein_1178,,,,,
GCF_006337745.1;protein_1230,GCF_016749335.1;protein_267,GCF_030062605.1;protein_642,GCF_003636855.2;protein_1539,GCF_007836855.1;protein_1179,,,,,
GCF_006337745.1;protein_1231,GCF_016749335.1;protein_266,GCF_030062605.1;protein_643,GCF_003636855.2;protein_1540,GCF_007836855.1;protein_1180,,,,,
GCF_006337745.1;protein_1232,GCF_016749335.1;protein_265,GCF_030062605.1;protein_644,GCF_003636855.2;protein_1541,GCF_007836855.1;protein_1181,,,,,
GCF_006337745.1;protein_1233,GCF_016749335.1;protein_264,GCF_030062605.1;protein_645,GCF_003636855.2;protein_1542,GCF_007836855.1;protein_1182,,,,,
GCF_006337745.1;protein_1234,GCF_016749335.1;protein_263,GCF_030062605.1;protein_646,GCF_003636855.2;protein_1543,GCF_007836855.1;protein_1183,,,,,
GCF_006337745.1;protein_1235,GCF_016749335.1;protein_262,GCF_030062605.1;protein_647,GCF_003636855.2;protein_1544,GCF_007836855.1;protein_1184,,,,,
GCF_006337745.1;protein_1236,GCF_016749335.1;protein_261,GCF_030062605.1;protein_648,GCF_003636855.2;protein_1545,GCF_007836855.1;protein_1185,,,,,
GCF_006337745.1;protein_1237,GCF_016749335.1;protein_260,GCF_030062605.1;protein_649,GCF_003636855.2;protein_1546,GCF_007836855.1;protein_1186,,,,,
GCF_006337745.1;protein_1238,GCF_016749335.1;protein_259,GCF_030062605.1;protein_650,GCF_003636855.2;protein_1547,GCF_007836855.1;protein_1187,,,,,
GCF_006337745.1;protein_1239,GCF_016749335.1;protein_258,GCF_030062605.1;protein_651,GCF_003636855.2;protein_1548,GCF_007836855.1;protein_1188,,,,,
GCF_006337745.1;protein_1240,GCF_016749335.1;protein_257,GCF_030062605.1;protein_652,GCF_003636855.2;protein_1549,GCF_007836855.1;protein_1189,,,,,
GCF_006337745.1;protein_1241,GCF_016749335.1;protein_256,GCF_030062605.1;protein_653,GCF_003636855.2;protein_1550,GCF_007836855.1;protein_1190,,,,,
GCF_006337745.1;protein_1242,GCF_016749335.1;protein_255,GCF_030062605.1;protein_654,GCF_003636855.2;protein_1551,GCF_007836855.1;protein_1191,,,,,
GCF_006337745.1;protein_1243,GCF_016749335.1;protein_254,GCF_030062605.1;protein_655,GCF_003636855.2;protein_1552,GCF_007836855.1;protein_1192,,,,,
GCF_006337745.1;protein_1244,GCF_016749335.1;protein_251,GCF_030062605.1;protein_658,GCF_003636855.2;protein_1555,GCF_007836855.1;protein_1195,,,,,
GCF_006337745.1;protein_1245,GCF_016749335.1;protein_250,GCF_030062605.1;protein_659,GCF_003636855.2;protein_1556,GCF_007836855.1;protein_1196,,,,,
GCF_006337745.1;protein_1246,GCF_016749335.1;protein_249,GCF_030062605.1;protein_660,GCF_003636855.2;protein_1557,GCF_007836855.1;protein_1197,,,,,
GCF_006337745.1;protein_1247,GCF_016749335.1;protein_248,GCF_030062605.1;protein_661,GCF_003636855.2;protein_1558,GCF_007836855.1;protein_1198,,,,,
GCF_006337745.1;protein_1248,GCF_016749335.1;protein_247,GCF_030062605.1;protein_662,GCF_003636855.2;protein_1559,GCF_007836855.1;protein_1199,,,,,
GCF_006337745.1;protein_1249,GCF_016749335.1;protein_246,GCF_030062605.1;protein_663,GCF_003636855.2;protein_0,GCF_007836855.1;protein_1200,,,,,
GCF_006337745.1;protein_1250,GCF_016749335.1;protein_245,GCF_030062605.1;protein_664,GCF_003636855.2;protein_1,GCF_007836855.1;protein_1201,,,,,
GCF_006337745.1;protein_1251,GCF_016749335.1;protein_244,GCF_030062605.1;protein_665,GCF_003636855.2;protein_2,GCF_007836855.1;protein_1202,,,,,
GCF_006337745.1;protein_1252,GCF_016749335.1;protein_243,GCF_030062605.1;protein_666,GCF_003636855.2;protein_3,GCF_007836855.1;protein_1203,,,,,
GCF_006337745.1;protein_1253,GCF_016749335.1;protein_242,GCF_030062605.1;protein_667,GCF_003636855.2;protein_4,GCF_007836855.1;protein_1204,,,,,
GCF_006337745.1;protein_1254,GCF_016749335.1;protein_241,GCF_030062605.1;protein_668,GCF_003636855.2;protein_5,GCF_007836855.1;protein_1205,,,,,
GCF_006337745.1;protein_1255,GCF_016749335.1;protein_240,GCF_030062605.1;protein_669,GCF_003636855.2;protein_6,GCF_007836855.1;protein_1206,,,,,
GCF_006337745.1;protein_1256,GCF_016749335.1;protein_239,GCF_030062605.1;protein_670,GCF_003636855.2;protein_7,GCF_007836855.1;protein_1207,,,,,
GCF_006337745.1;protein_1257,GCF_016749335.1;protein_238,GCF_030062605.1;protein_671,GCF_003636855.2;protein_8,GCF_007836855.1;protein_1208,,,,,
GCF_006337745.1;protein_1258,GCF_016749335.1;protein_237,GCF_030062605.1;protein_672,GCF_003636855.2;protein_9,GCF_007836855.1;protein_1209,,,,,
GCF_006337745.1;protein_1259,GCF_016749335.1;protein_236,GCF_030062605.1;protein_673,GCF_003636855.2;protein_10,GCF_007836855.1;protein_1210,,,,,
GCF_006337745.1;protein_126,GCF_016749335.1;protein_1467,GCF_030062605.1;protein_99,GCF_003636855.2;protein_310,GCF_007836855.1;protein_1553,,,,,
GCF_006337745.1;protein_1260,GCF_016749335.1;protein_235,GCF_030062605.1;protein_674,GCF_003636855.2;protein_11,GCF_007836855.1;protein_1211,,,,,
GCF_006337745.1;protein_1261,GCF_016749335.1;protein_234,GCF_030062605.1;protein_675,GCF_003636855.2;protein_12,GCF_007836855.1;protein_1212,,,,,
GCF_006337745.1;protein_1262,GCF_016749335.1;protein_233,GCF_030062605.1;protein_676,GCF_003636855.2;protein_13,GCF_007836855.1;protein_1213,,,,,
GCF_006337745.1;protein_1263,GCF_016749335.1;protein_232,GCF_030062605.1;protein_677,GCF_003636855.2;protein_14,GCF_007836855.1;protein_1214,,,,,
GCF_006337745.1;protein_1264,GCF_016749335.1;protein_231,GCF_030062605.1;protein_678,GCF_003636855.2;protein_15,GCF_007836855.1;protein_1215,,,,,
GCF_006337745.1;protein_1265,GCF_016749335.1;protein_230,GCF_030062605.1;protein_679,GCF_003636855.2;protein_16,GCF_007836855.1;protein_1216,,,,,
GCF_006337745.1;protein_1266,GCF_016749335.1;protein_229,GCF_030062605.1;protein_680,GCF_003636855.2;protein_17,GCF_007836855.1;protein_1217,,,,,
GCF_006337745.1;protein_1267,GCF_016749335.1;protein_228,GCF_030062605.1;protein_681,GCF_003636855.2;protein_18,GCF_007836855.1;protein_1218,,,,,
GCF_006337745.1;protein_1268,GCF_016749335.1;protein_227,GCF_030062605.1;protein_682,GCF_003636855.2;protein_19,GCF_007836855.1;protein_1219,,,,,
GCF_006337745.1;protein_1269,GCF_016749335.1;protein_226,GCF_030062605.1;protein_683,GCF_003636855.2;protein_20,GCF_007836855.1;protein_1220,,,,,
GCF_006337745.1;protein_127,GCF_016749335.1;protein_1468,GCF_030062605.1;protein_100,GCF_003636855.2;protein_309,GCF_007836855.1;protein_1552,,,,,
GCF_006337745.1;protein_1270,GCF_016749335.1;protein_225,GCF_030062605.1;protein_684,GCF_003636855.2;protein_21,GCF_007836855.1;protein_1221,,,,,
GCF_006337745.1;protein_1271,GCF_016749335.1;protein_224,GCF_030062605.1;protein_685,GCF_003636855.2;protein_22,GCF_007836855.1;protein_1222,,,,,
GCF_006337745.1;protein_1272,GCF_016749335.1;protein_223,GCF_030062605.1;protein_686,GCF_003636855.2;protein_23,GCF_007836855.1;protein_1223,,,,,
GCF_006337745.1;protein_1273,GCF_016749335.1;protein_222,GCF_030062605.1;protein_687,GCF_003636855.2;protein_24,GCF_007836855.1;protein_1224,,,,,
GCF_006337745.1;protein_1274,GCF_016749335.1;protein_221,GCF_030062605.1;protein_688,GCF_003636855.2;protein_25,GCF_007836855.1;protein_1225,,,,,
GCF_006337745.1;protein_1275,GCF_016749335.1;protein_220,GCF_030062605.1;protein_1549,GCF_003636855.2;protein_26,,,,,,
GCF_006337745.1;protein_1276,GCF_016749335.1;protein_219,GCF_030062605.1;protein_495,GCF_003636855.2;protein_27,GCF_007836855.1;protein_1227,,,,,
GCF_006337745.1;protein_1277,GCF_016749335.1;protein_218,GCF_030062605.1;protein_496,GCF_003636855.2;protein_28,GCF_007836855.1;protein_1228,,,,,
GCF_006337745.1;protein_1278,GCF_016749335.1;protein_217,GCF_030062605.1;protein_497,GCF_003636855.2;protein_29,GCF_007836855.1;protein_1229,,,,,
GCF_006337745.1;protein_1279,GCF_016749335.1;protein_216,GCF_030062605.1;protein_498,GCF_003636855.2;protein_30,GCF_007836855.1;protein_1230,,,,,
GCF_006337745.1;protein_128,GCF_016749335.1;protein_1470,GCF_030062605.1;protein_101,GCF_003636855.2;protein_308,GCF_007836855.1;protein_1551,,,,,
GCF_006337745.1;protein_1280,GCF_016749335.1;protein_215,GCF_030062605.1;protein_499,GCF_003636855.2;protein_31,GCF_007836855.1;protein_1231,,,,,
GCF_006337745.1;protein_1281,GCF_016749335.1;protein_214,GCF_030062605.1;protein_500,GCF_003636855.2;protein_32,GCF_007836855.1;protein_1232,,,,,
GCF_006337745.1;protein_1282,GCF_016749335.1;protein_213,GCF_030062605.1;protein_501,GCF_003636855.2;protein_33,GCF_007836855.1;protein_1233,,,,,
GCF_006337745.1;protein_1283,GCF_016749335.1;protein_212,GCF_030062605.1;protein_502,GCF_003636855.2;protein_34,GCF_007836855.1;protein_1234,,,,,
GCF_006337745.1;protein_1284,,GCF_003636855.2;protein_35,GCF_030062605.1;protein_503,,,,,,
GCF_006337745.1;protein_1285,,GCF_030062605.1;protein_504,GCF_003636855.2;protein_36,,,,,,
GCF_006337745.1;protein_1286,GCF_016749335.1;protein_210,GCF_030062605.1;protein_505,GCF_003636855.2;protein_37,GCF_007836855.1;protein_1235,,,,,
GCF_006337745.1;protein_1287,GCF_016749335.1;protein_209,GCF_030062605.1;protein_506,GCF_003636855.2;protein_38,GCF_007836855.1;protein_1236,,,,,
GCF_006337745.1;protein_1288,GCF_016749335.1;protein_208,GCF_030062605.1;protein_507,GCF_003636855.2;protein_39,GCF_007836855.1;protein_1237,,,,,
GCF_006337745.1;protein_1289,GCF_016749335.1;protein_207,GCF_030062605.1;protein_508,GCF_003636855.2;protein_40,GCF_007836855.1;protein_1238,,,,,
GCF_003636855.2;protein_306,GCF_030062605.1;protein_102,GCF_006337745.1;protein_129,,GCF_016749335.1;protein_1471,,,,,
GCF_006337745.1;protein_1290,GCF_016749335.1;protein_206,GCF_030062605.1;protein_509,GCF_003636855.2;protein_41,GCF_007836855.1;protein_1239,,,,,
GCF_006337745.1;protein_1291,GCF_016749335.1;protein_205,GCF_030062605.1;protein_510,GCF_003636855.2;protein_42,GCF_007836855.1;protein_1240,,,,,
GCF_006337745.1;protein_1292,GCF_016749335.1;protein_204,GCF_030062605.1;protein_511,GCF_003636855.2;protein_43,GCF_007836855.1;protein_1241,,,,,
GCF_006337745.1;protein_1293,GCF_016749335.1;protein_203,GCF_030062605.1;protein_512,GCF_003636855.2;protein_44,GCF_007836855.1;protein_1242,,,,,
GCF_006337745.1;protein_1295,GCF_016749335.1;protein_201,GCF_030062605.1;protein_514,GCF_003636855.2;protein_45,GCF_007836855.1;protein_1243,,,,,
GCF_006337745.1;protein_1296,GCF_016749335.1;protein_200,GCF_030062605.1;protein_515,GCF_003636855.2;protein_46,GCF_007836855.1;protein_1244,,,,,
GCF_006337745.1;protein_1298,GCF_016749335.1;protein_198,GCF_030062605.1;protein_517,GCF_003636855.2;protein_48,GCF_007836855.1;protein_1246,,,,,
GCF_006337745.1;protein_1299,GCF_016749335.1;protein_196,GCF_030062605.1;protein_518,GCF_003636855.2;protein_49,GCF_007836855.1;protein_1247,,,,,
GCF_006337745.1;protein_13,GCF_016749335.1;protein_1441,,GCF_003636855.2;protein_374,GCF_007836855.1;protein_14,,,,,
GCF_006337745.1;protein_130,GCF_016749335.1;protein_1472,GCF_030062605.1;protein_103,GCF_003636855.2;protein_305,GCF_007836855.1;protein_1549,,,,,
GCF_006337745.1;protein_1300,GCF_016749335.1;protein_195,GCF_030062605.1;protein_519,GCF_003636855.2;protein_50,GCF_007836855.1;protein_1248,,,,,
GCF_006337745.1;protein_1301,GCF_016749335.1;protein_194,GCF_030062605.1;protein_520,GCF_003636855.2;protein_51,GCF_007836855.1;protein_1249,,,,,
GCF_006337745.1;protein_1302,GCF_016749335.1;protein_193,GCF_030062605.1;protein_521,GCF_003636855.2;protein_52,GCF_007836855.1;protein_1250,,,,,
GCF_006337745.1;protein_1303,GCF_016749335.1;protein_192,GCF_030062605.1;protein_522,GCF_003636855.2;protein_53,GCF_007836855.1;protein_1251,,,,,
GCF_006337745.1;protein_1304,GCF_016749335.1;protein_191,GCF_030062605.1;protein_523,GCF_003636855.2;protein_54,GCF_007836855.1;protein_1252,,,,,
GCF_006337745.1;protein_1305,GCF_016749335.1;protein_190,GCF_030062605.1;protein_524,GCF_003636855.2;protein_55,GCF_007836855.1;protein_1253,,,,,
GCF_006337745.1;protein_1306,GCF_016749335.1;protein_189,GCF_030062605.1;protein_525,GCF_003636855.2;protein_56,GCF_007836855.1;protein_1254,,,,,
GCF_006337745.1;protein_1307,GCF_016749335.1;protein_188,GCF_030062605.1;protein_526,GCF_003636855.2;protein_57,GCF_007836855.1;protein_1255,,,,,
GCF_006337745.1;protein_1308,GCF_016749335.1;protein_187,GCF_030062605.1;protein_527,GCF_003636855.2;protein_58,GCF_007836855.1;protein_1256,,,,,
GCF_006337745.1;protein_1309,GCF_016749335.1;protein_186,GCF_030062605.1;protein_528,GCF_003636855.2;protein_59,GCF_007836855.1;protein_1257,,,,,
GCF_006337745.1;protein_131,GCF_016749335.1;protein_1473,GCF_030062605.1;protein_104,GCF_003636855.2;protein_304,GCF_007836855.1;protein_1548,,,,,
GCF_006337745.1;protein_1310,GCF_016749335.1;protein_185,GCF_030062605.1;protein_529,GCF_003636855.2;protein_60,GCF_007836855.1;protein_1258,,,,,
GCF_006337745.1;protein_1311,GCF_016749335.1;protein_184,GCF_030062605.1;protein_530,GCF_003636855.2;protein_61,GCF_007836855.1;protein_1259,,,,,
GCF_006337745.1;protein_1312,GCF_016749335.1;protein_183,GCF_030062605.1;protein_531,GCF_003636855.2;protein_62,GCF_007836855.1;protein_1260,,,,,
GCF_006337745.1;protein_1313,GCF_016749335.1;protein_182,GCF_030062605.1;protein_532,GCF_003636855.2;protein_63,GCF_007836855.1;protein_1261,,,,,
GCF_006337745.1;protein_1314,,GCF_030062605.1;protein_533,GCF_003636855.2;protein_64,GCF_007836855.1;protein_1262,,,,,
GCF_006337745.1;protein_1315,GCF_016749335.1;protein_181,GCF_030062605.1;protein_534,GCF_003636855.2;protein_65,GCF_007836855.1;protein_1263,,,,,
GCF_006337745.1;protein_1316,GCF_016749335.1;protein_180,GCF_030062605.1;protein_535,GCF_003636855.2;protein_66,GCF_007836855.1;protein_1264,,,,,
GCF_006337745.1;protein_1317,GCF_016749335.1;protein_179,GCF_030062605.1;protein_536,GCF_003636855.2;protein_67,GCF_007836855.1;protein_1265,,,,,
GCF_006337745.1;protein_1318,GCF_016749335.1;protein_178,GCF_030062605.1;protein_537,GCF_003636855.2;protein_68,GCF_007836855.1;protein_1266,,,,,
GCF_006337745.1;protein_1319,GCF_016749335.1;protein_177,GCF_030062605.1;protein_538,GCF_003636855.2;protein_69,GCF_007836855.1;protein_1267,,,,,
GCF_006337745.1;protein_132,GCF_016749335.1;protein_1474,GCF_030062605.1;protein_105,GCF_003636855.2;protein_303,GCF_007836855.1;protein_1547,,,,,
GCF_006337745.1;protein_1320,GCF_016749335.1;protein_176,GCF_030062605.1;protein_539,GCF_003636855.2;protein_70,GCF_007836855.1;protein_1268,,,,,
GCF_006337745.1;protein_1321,GCF_016749335.1;protein_175,GCF_030062605.1;protein_540,GCF_003636855.2;protein_71,GCF_007836855.1;protein_1269,,,,,
GCF_006337745.1;protein_1322,GCF_016749335.1;protein_174,GCF_030062605.1;protein_541,GCF_003636855.2;protein_72,GCF_007836855.1;protein_1270,,,,,
GCF_006337745.1;protein_1323,GCF_016749335.1;protein_170,GCF_030062605.1;protein_542,GCF_003636855.2;protein_73,GCF_007836855.1;protein_1271,,,,,
GCF_006337745.1;protein_1324,GCF_016749335.1;protein_169,GCF_030062605.1;protein_543,GCF_003636855.2;protein_74,GCF_007836855.1;protein_1272,,,,,
GCF_006337745.1;protein_1325,GCF_016749335.1;protein_168,GCF_030062605.1;protein_544,GCF_003636855.2;protein_75,GCF_007836855.1;protein_1273,,,,,
GCF_006337745.1;protein_1326,,GCF_030062605.1;protein_545,GCF_003636855.2;protein_76,GCF_007836855.1;protein_1274,,,,,
GCF_006337745.1;protein_1327,GCF_016749335.1;protein_166,GCF_030062605.1;protein_546,GCF_003636855.2;protein_77,GCF_007836855.1;protein_1275,,,,,
