GCF_004358365.1;protein_1192,GCF_048568965.1;protein_4081,GCF_000005845.2;protein_826,GCF_053078305.1;protein_3800,GCF_048571455.1;protein_1793,,,,,,,,
GCF_004358365.1;protein_1193,GCF_048568965.1;protein_4082,GCF_000005845.2;protein_825,GCF_053078305.1;protein_3801,GCF_048571455.1;protein_1792,,,,,,,,
GCF_004358365.1;protein_1194,GCF_048568965.1;protein_4083,GCF_000005845.2;protein_824,GCF_053078305.1;protein_3802,GCF_048571455.1;protein_1791,,,,,,,,
GCF_004358365.1;protein_1195,GCF_048568965.1;protein_4084,GCF_000005845.2;protein_823,GCF_053078305.1;protein_3803,GCF_048571455.1;protein_1790,,,,,,,,
GCF_004358365.1;protein_1196,GCF_048568965.1;protein_4085,GCF_000005845.2;protein_822,GCF_053078305.1;protein_3804,GCF_048571455.1;protein_1789,,,,,,,,
GCF_004358365.1;protein_1197,GCF_048568965.1;protein_4086,GCF_000005845.2;protein_821,GCF_053078305.1;protein_3805,GCF_048571455.1;protein_1788,,,,,,,,
GCF_004358365.1;protein_1198,GCF_048568965.1;protein_4087,GCF_000005845.2;protein_820,GCF_053078305.1;protein_3806,GCF_048571455.1;protein_1787,,,,,,,,
GCF_004358365.1;protein_1199,GCF_048568965.1;protein_4088,GCF_000005845.2;protein_819,GCF_053078305.1;protein_3807,GCF_048571455.1;protein_1786,,,,,,,,
GCF_004358365.1;protein_12,GCF_048568965.1;protein_3031,,,GCF_048571455.1;protein_2946,,,,,,,,
GCF_004358365.1;protein_120,GCF_048568965.1;protein_2924,GCF_000005845.2;protein_1421,GCF_053078305.1;protein_2989,GCF_048571455.1;protein_2839,,,,,,,,
GCF_004358365.1;protein_1200,GCF_048568965.1;protein_4089,GCF_000005845.2;protein_818,GCF_053078305.1;protein_3808,GCF_048571455.1;protein_1785,,,,,,,,
GCF_004358365.1;protein_1201,GCF_048568965.1;protein_4090,GCF_000005845.2;protein_817,GCF_053078305.1;protein_3809,GCF_048571455.1;protein_1784,,,,,,,,
GCF_004358365.1;protein_1202,GCF_048568965.1;protein_4091,GCF_000005845.2;protein_816,GCF_053078305.1;protein_3810,GCF_048571455.1;protein_1783,,,,,,,,
GCF_004358365.1;protein_1203,GCF_048568965.1;protein_4092,GCF_000005845.2;protein_815,GCF_053078305.1;protein_3811,GCF_048571455.1;protein_1782,,,,,,,,
GCF_004358365.1;protein_1204,GCF_048568965.1;protein_4093,GCF_000005845.2;protein_814,GCF_053078305.1;protein_3812,GCF_048571455.1;protein_1781,,,,,,,,
GCF_004358365.1;protein_1205,GCF_048568965.1;protein_4094,GCF_000005845.2;protein_813,GCF_053078305.1;protein_3813,GCF_048571455.1;protein_1780,,,,,,,,
GCF_004358365.1;protein_1206,GCF_048568965.1;protein_4095,GCF_000005845.2;protein_812,GCF_053078305.1;protein_3814,GCF_048571455.1;protein_1779,,,,,,,,
GCF_004358365.1;protein_1207,GCF_048568965.1;protein_4096,GCF_000005845.2;protein_811,GCF_053078305.1;protein_3815,GCF_048571455.1;protein_1778,,,,,,,,
GCF_004358365.1;protein_1208,GCF_048568965.1;protein_4097,GCF_000005845.2;protein_810,GCF_053078305.1;protein_3816,GCF_048571455.1;protein_1777,,,,,,,,
GCF_004358365.1;protein_1209,GCF_048568965.1;protein_4098,GCF_000005845.2;protein_809,GCF_053078305.1;protein_3817,GCF_048571455.1;protein_1776,,,,,,,,
GCF_004358365.1;protein_121,GCF_048568965.1;protein_2923,GCF_000005845.2;protein_1420,GCF_053078305.1;protein_2990,GCF_048571455.1;protein_2838,,,,,,,,
GCF_004358365.1;protein_1210,GCF_048568965.1;protein_4099,GCF_000005845.2;protein_808,GCF_053078305.1;protein_3818,GCF_048571455.1;protein_1775,,,,,,,,
GCF_004358365.1;protein_1211,GCF_048568965.1;protein_4100,GCF_000005845.2;protein_807,GCF_053078305.1;protein_3819,GCF_048571455.1;protein_1774,,,,,,,,
GCF_004358365.1;protein_1212,GCF_048568965.1;protein_4101,GCF_000005845.2;protein_806,GCF_053078305.1;protein_3820,GCF_048571455.1;protein_1773,,,,,,,,
GCF_004358365.1;protein_1213,GCF_048568965.1;protein_4102,GCF_000005845.2;protein_805,GCF_053078305.1;protein_3821,GCF_048571455.1;protein_1772,,,,,,,,
GCF_004358365.1;protein_1214,GCF_048568965.1;protein_4103,GCF_000005845.2;protein_804,GCF_053078305.1;protein_3822,GCF_048571455.1;protein_1771,,,,,,,,
GCF_004358365.1;protein_1215,GCF_048568965.1;protein_4104,GCF_000005845.2;protein_803,GCF_053078305.1;protein_3823,GCF_048571455.1;protein_1770,,,,,,,,
GCF_004358365.1;protein_1216,GCF_048568965.1;protein_4105,GCF_000005845.2;protein_802,GCF_053078305.1;protein_3824,GCF_048571455.1;protein_1769,,,,,,,,
GCF_004358365.1;protein_1217,GCF_048568965.1;protein_4106,GCF_000005845.2;protein_801,GCF_053078305.1;protein_3825,GCF_048571455.1;protein_1768,,,,,,,,
GCF_004358365.1;protein_1218,GCF_048568965.1;protein_4107,GCF_000005845.2;protein_800,GCF_053078305.1;protein_3826,GCF_048571455.1;protein_1767,,,,,,,,
GCF_004358365.1;protein_1219,GCF_048568965.1;protein_4108,GCF_000005845.2;protein_799,GCF_053078305.1;protein_3827,GCF_048571455.1;protein_1766,,,,,,,,
GCF_004358365.1;protein_1220,GCF_048568965.1;protein_4109,GCF_000005845.2;protein_798,GCF_053078305.1;protein_3828,GCF_048571455.1;protein_1765,,,,,,,,
GCF_004358365.1;protein_1221,GCF_048568965.1;protein_4110,GCF_000005845.2;protein_797,GCF_053078305.1;protein_3829,GCF_048571455.1;protein_1764,,,,,,,,
GCF_004358365.1;protein_1223,GCF_048568965.1;protein_4112,GCF_000005845.2;protein_796,GCF_053078305.1;protein_3830,GCF_048571455.1;protein_1762,,,,,,,,
GCF_004358365.1;protein_1224,GCF_048568965.1;protein_4113,GCF_000005845.2;protein_795,GCF_053078305.1;protein_3831,GCF_048571455.1;protein_1761,,,,,,,,
GCF_004358365.1;protein_1225,GCF_048568965.1;protein_4114,GCF_000005845.2;protein_794,GCF_053078305.1;protein_3832,GCF_048571455.1;protein_1760,,,,,,,,
GCF_004358365.1;protein_1226,GCF_048568965.1;protein_4115,GCF_000005845.2;protein_793,GCF_053078305.1;protein_3833,GCF_048571455.1;protein_1759,,,,,,,,
GCF_004358365.1;protein_1227,GCF_048568965.1;protein_4116,GCF_000005845.2;protein_792,GCF_053078305.1;protein_3834,GCF_048571455.1;protein_1758,,,,,,,,
GCF_004358365.1;protein_1228,GCF_048568965.1;protein_4117,GCF_000005845.2;protein_791,GCF_053078305.1;protein_3835,GCF_048571455.1;protein_1757,,,,,,,,
GCF_004358365.1;protein_1229,GCF_048568965.1;protein_4118,GCF_000005845.2;protein_790,GCF_053078305.1;protein_3836,GCF_048571455.1;protein_1756,,,,,,,,
GCF_004358365.1;protein_1230,GCF_048568965.1;protein_4119,GCF_000005845.2;protein_789,GCF_053078305.1;protein_3837,GCF_048571455.1;protein_1755,,,,,,,,
GCF_004358365.1;protein_1231,GCF_048568965.1;protein_4120,GCF_000005845.2;protein_788,GCF_053078305.1;protein_3838,GCF_048571455.1;protein_1754,,,,,,,,
GCF_004358365.1;protein_1232,GCF_048568965.1;protein_4121,GCF_000005845.2;protein_787,GCF_053078305.1;protein_3839,GCF_048571455.1;protein_1753,,,,,,,,
GCF_004358365.1;protein_1233,GCF_048568965.1;protein_4122,GCF_000005845.2;protein_786,GCF_053078305.1;protein_3840,GCF_048571455.1;protein_1752,,,,,,,,
GCF_004358365.1;protein_1234,GCF_048568965.1;protein_4123,GCF_000005845.2;protein_785,GCF_053078305.1;protein_3841,GCF_048571455.1;protein_1751,,,,,,,,
GCF_004358365.1;protein_1235,GCF_048568965.1;protein_4124,GCF_000005845.2;protein_784,GCF_053078305.1;protein_3842,GCF_048571455.1;protein_1750,,,,,,,,
GCF_004358365.1;protein_1236,GCF_048568965.1;protein_4125,GCF_000005845.2;protein_783,GCF_053078305.1;protein_3843,GCF_048571455.1;protein_1749,,,,,,,,
GCF_004358365.1;protein_1237,GCF_048568965.1;protein_4126,GCF_000005845.2;protein_782,GCF_053078305.1;protein_3844,GCF_048571455.1;protein_1748,,,,,,,,
GCF_004358365.1;protein_1238,GCF_048568965.1;protein_4127,GCF_000005845.2;protein_781,GCF_053078305.1;protein_3845,GCF_048571455.1;protein_1747,,,,,,,,
GCF_004358365.1;protein_1239,GCF_048568965.1;protein_4128,GCF_000005845.2;protein_780,GCF_053078305.1;protein_3846,GCF_048571455.1;protein_1746,,,,,,,,
GCF_004358365.1;protein_124,GCF_048568965.1;protein_2920,GCF_000005845.2;protein_1418,GCF_053078305.1;protein_2993,GCF_048571455.1;protein_2835,,,,,,,,
GCF_004358365.1;protein_1240,GCF_048568965.1;protein_4129,GCF_000005845.2;protein_779,GCF_053078305.1;protein_3847,GCF_048571455.1;protein_1745,,,,,,,,
GCF_004358365.1;protein_1241,GCF_048568965.1;protein_4130,GCF_000005845.2;protein_778,GCF_053078305.1;protein_3848,GCF_048571455.1;protein_1744,,,,,,,,
GCF_004358365.1;protein_1242,GCF_048568965.1;protein_4131,GCF_000005845.2;protein_777,GCF_053078305.1;protein_3849,GCF_048571455.1;protein_1743,,,,,,,,
GCF_004358365.1;protein_1244,GCF_048568965.1;protein_4133,GCF_000005845.2;protein_772,,GCF_048571455.1;protein_1741,,,,,,,,
GCF_004358365.1;protein_1245,GCF_048568965.1;protein_4134,GCF_000005845.2;protein_773,GCF_053078305.1;protein_3853,GCF_048571455.1;protein_1740,,,,,,,,
GCF_004358365.1;protein_1246,GCF_048568965.1;protein_4135,GCF_000005845.2;protein_774,GCF_053078305.1;protein_3852,GCF_048571455.1;protein_1739,,,,,,,,
GCF_004358365.1;protein_1247,GCF_048568965.1;protein_4136,GCF_000005845.2;protein_775,GCF_053078305.1;protein_3851,GCF_048571455.1;protein_1738,,,,,,,,
GCF_004358365.1;protein_1248,GCF_048568965.1;protein_4137,GCF_000005845.2;protein_776,GCF_053078305.1;protein_3850,GCF_048571455.1;protein_1737,,,,,,,,
GCF_004358365.1;protein_1249,GCF_048568965.1;protein_4138,GCF_000005845.2;protein_771,GCF_053078305.1;protein_3856,GCF_048571455.1;protein_1736,,,,,,,,
GCF_004358365.1;protein_125,GCF_048568965.1;protein_2919,GCF_000005845.2;protein_1417,GCF_053078305.1;protein_2994,GCF_048571455.1;protein_2834,,,,,,,,
GCF_004358365.1;protein_1250,GCF_048568965.1;protein_4139,GCF_000005845.2;protein_770,GCF_053078305.1;protein_3857,GCF_048571455.1;protein_1735,,,,,,,,
GCF_004358365.1;protein_1251,GCF_048568965.1;protein_4140,GCF_000005845.2;protein_769,GCF_053078305.1;protein_3858,GCF_048571455.1;protein_1734,,,,,,,,
GCF_004358365.1;protein_1252,GCF_048568965.1;protein_4141,GCF_000005845.2;protein_768,GCF_053078305.1;protein_3859,GCF_048571455.1;protein_1733,,,,,,,,
GCF_004358365.1;protein_1253,GCF_048568965.1;protein_4142,GCF_000005845.2;protein_767,GCF_053078305.1;protein_3860,GCF_048571455.1;protein_1732,,,,,,,,
GCF_004358365.1;protein_1254,GCF_048568965.1;protein_4143,GCF_000005845.2;protein_766,GCF_053078305.1;protein_3861,GCF_048571455.1;protein_1731,,,,,,,,
GCF_004358365.1;protein_1255,GCF_048568965.1;protein_4144,GCF_000005845.2;protein_765,GCF_053078305.1;protein_3862,GCF_048571455.1;protein_1730,,,,,,,,
GCF_004358365.1;protein_1256,GCF_048568965.1;protein_4145,GCF_000005845.2;protein_764,GCF_053078305.1;protein_3863,GCF_048571455.1;protein_1729,,,,,,,,
GCF_004358365.1;protein_1257,GCF_048568965.1;protein_4146,GCF_000005845.2;protein_763,GCF_053078305.1;protein_3864,GCF_048571455.1;protein_1728,,,,,,,,
GCF_004358365.1;protein_1258,GCF_048568965.1;protein_4147,GCF_000005845.2;protein_762,GCF_053078305.1;protein_3865,GCF_048571455.1;protein_1727,,,,,,,,
GCF_004358365.1;protein_1259,GCF_048568965.1;protein_4148,GCF_000005845.2;protein_761,GCF_053078305.1;protein_3866,GCF_048571455.1;protein_1726,,,,,,,,
GCF_004358365.1;protein_126,GCF_048568965.1;protein_2918,GCF_000005845.2;protein_1416,GCF_053078305.1;protein_2995,GCF_048571455.1;protein_2833,,,,,,,,
GCF_004358365.1;protein_1260,GCF_048568965.1;protein_4149,GCF_000005845.2;protein_760,GCF_053078305.1;protein_3867,GCF_048571455.1;protein_1725,,,,,,,,
GCF_004358365.1;protein_1261,GCF_048568965.1;protein_4150,GCF_000005845.2;protein_759,GCF_053078305.1;protein_3868,GCF_048571455.1;protein_1724,,,,,,,,
GCF_004358365.1;protein_1262,GCF_048568965.1;protein_4151,GCF_000005845.2;protein_758,GCF_053078305.1;protein_3869,GCF_048571455.1;protein_1723,,,,,,,,
GCF_004358365.1;protein_1263,GCF_048568965.1;protein_4152,GCF_000005845.2;protein_757,GCF_053078305.1;protein_3870,GCF_048571455.1;protein_1722,,,,,,,,
GCF_004358365.1;protein_1264,GCF_048568965.1;protein_4153,GCF_000005845.2;protein_756,GCF_053078305.1;protein_3871,GCF_048571455.1;protein_1721,,,,,,,,
GCF_004358365.1;protein_1265,GCF_048568965.1;protein_4154,GCF_000005845.2;protein_755,GCF_053078305.1;protein_3872,GCF_048571455.1;protein_1720,,,,,,,,
GCF_004358365.1;protein_1266,GCF_048568965.1;protein_4155,GCF_000005845.2;protein_754,GCF_053078305.1;protein_3873,GCF_048571455.1;protein_1719,,,,,,,,
GCF_004358365.1;protein_1267,GCF_048568965.1;protein_4156,GCF_000005845.2;protein_753,GCF_053078305.1;protein_3874,GCF_048571455.1;protein_1718,,,,,,,,
GCF_004358365.1;protein_1268,GCF_048568965.1;protein_4157,GCF_000005845.2;protein_752,GCF_053078305.1;protein_3875,GCF_048571455.1;protein_1717,,,,,,,,
GCF_004358365.1;protein_1269,GCF_048568965.1;protein_4158,GCF_000005845.2;protein_751,GCF_053078305.1;protein_3876,GCF_048571455.1;protein_1716,,,,,,,,
GCF_004358365.1;protein_127,GCF_048568965.1;protein_2917,GCF_000005845.2;protein_1415,GCF_053078305.1;protein_2996,GCF_048571455.1;protein_2832,,,,,,,,
GCF_004358365.1;protein_1270,GCF_048568965.1;protein_4159,GCF_000005845.2;protein_750,GCF_053078305.1;protein_3877,GCF_048571455.1;protein_1715,,,,,,,,
GCF_004358365.1;protein_1271,GCF_048568965.1;protein_4160,GCF_000005845.2;protein_749,GCF_053078305.1;protein_3878,GCF_048571455.1;protein_1714,,,,,,,,
GCF_004358365.1;protein_1272,GCF_048568965.1;protein_4161,GCF_000005845.2;protein_748,GCF_053078305.1;protein_3879,GCF_048571455.1;protein_1713,,,,,,,,
GCF_004358365.1;protein_1273,GCF_048568965.1;protein_4162,GCF_000005845.2;protein_747,GCF_053078305.1;protein_3880,GCF_048571455.1;protein_1712,,,,,,,,
GCF_004358365.1;protein_1274,GCF_048568965.1;protein_4163,,,GCF_048571455.1;protein_1711,,,,,,,,
GCF_004358365.1;protein_1275,GCF_048568965.1;protein_4164,,,GCF_048571455.1;protein_1710,,,,,,,,
GCF_004358365.1;protein_1276,GCF_048568965.1;protein_4165,,,GCF_048571455.1;protein_1709,,,,,,,,
GCF_004358365.1;protein_128,GCF_048568965.1;protein_2916,GCF_000005845.2;protein_1414,GCF_053078305.1;protein_2997,GCF_048571455.1;protein_2831,,,,,,,,
GCF_004358365.1;protein_1281,GCF_048568965.1;protein_4170,,,GCF_048571455.1;protein_1704,,,,,,,,
GCF_004358365.1;protein_1282,GCF_048568965.1;protein_4171,,,GCF_048571455.1;protein_1703,,,,,,,,
GCF_004358365.1;protein_1283,GCF_048568965.1;protein_4172,,,GCF_048571455.1;protein_1702,,,,,,,,
GCF_004358365.1;protein_1284,GCF_048568965.1;protein_4173,,,GCF_048571455.1;protein_1701,,,,,,,,
GCF_004358365.1;protein_1286,GCF_048568965.1;protein_4175,,,GCF_048571455.1;protein_1699,,,,,,,,
GCF_004358365.1;protein_129,GCF_048568965.1;protein_2915,GCF_000005845.2;protein_1413,GCF_053078305.1;protein_2998,GCF_048571455.1;protein_2830,,,,,,,,
GCF_004358365.1;protein_13,GCF_048568965.1;protein_3030,,,GCF_048571455.1;protein_2945,,,,,,,,
GCF_004358365.1;protein_1301,GCF_048568965.1;protein_4190,,,GCF_048571455.1;protein_1684,,,,,,,,
GCF_004358365.1;protein_131,GCF_048568965.1;protein_2914,GCF_000005845.2;protein_1412,GCF_053078305.1;protein_2999,GCF_048571455.1;protein_2829,,,,,,,,
GCF_004358365.1;protein_1312,GCF_048568965.1;protein_4201,,,GCF_048571455.1;protein_1673,,,,,,,,
GCF_004358365.1;protein_1315,GCF_048568965.1;protein_4204,,,GCF_048571455.1;protein_1670,,,,,,,,
GCF_004358365.1;protein_1316,GCF_048568965.1;protein_4205,,,GCF_048571455.1;protein_1669,,,,,,,,
GCF_004358365.1;protein_1317,GCF_048568965.1;protein_4206,,,GCF_048571455.1;protein_1668,,,,,,,,
GCF_004358365.1;protein_1318,GCF_048568965.1;protein_4207,,,GCF_048571455.1;protein_1667,,,,,,,,
GCF_004358365.1;protein_1319,GCF_048568965.1;protein_4208,,,GCF_048571455.1;protein_1666,,,,,,,,
GCF_004358365.1;protein_132,GCF_048568965.1;protein_2913,GCF_000005845.2;protein_1411,GCF_053078305.1;protein_3000,GCF_048571455.1;protein_2828,,,,,,,,
GCF_004358365.1;protein_1320,GCF_048568965.1;protein_4209,,,GCF_048571455.1;protein_1665,,,,,,,,
GCF_004358365.1;protein_1321,GCF_048568965.1;protein_4210,,,GCF_048571455.1;protein_1664,,,,,,,,
,GCF_004358365.1;protein_1323,GCF_004358365.1;protein_4471,GCF_048568965.1;protein_4212,,,,,,,,,
GCF_004358365.1;protein_1324,,,,GCF_048571455.1;protein_1661,,,,,,,,
GCF_004358365.1;protein_1326,,,,GCF_048571455.1;protein_1659,,,,,,,,
,GCF_004358365.1;protein_4468,GCF_048568965.1;protein_4215,GCF_004358365.1;protein_1328,,,,,,,,,
,GCF_004358365.1;protein_4467,GCF_004358365.1;protein_1329,GCF_048568965.1;protein_4216,,,,,,,,,
GCF_004358365.1;protein_133,GCF_048568965.1;protein_2912,GCF_000005845.2;protein_1410,GCF_053078305.1;protein_3001,GCF_048571455.1;protein_2827,,,,,,,,
GCF_004358365.1;protein_1334,,,,GCF_048571455.1;protein_1649,,,,,,,,
,GCF_048571455.1;protein_4182,GCF_004358365.1;protein_1339,GCF_048571455.1;protein_1647,,,,,,,,,
GCF_004358365.1;protein_134,GCF_048568965.1;protein_2911,GCF_000005845.2;protein_1409,GCF_053078305.1;protein_3002,GCF_048571455.1;protein_2826,,,,,,,,
GCF_004358365.1;protein_1343,,,,GCF_048571455.1;protein_1643,,,,,,,,
GCF_004358365.1;protein_1344,GCF_048568965.1;protein_4223,,,GCF_048571455.1;protein_1642,,,,,,,,
GCF_004358365.1;protein_1345,GCF_048568965.1;protein_4224,,,GCF_048571455.1;protein_1641,,,,,,,,
GCF_004358365.1;protein_1347,GCF_048568965.1;protein_4226,,,GCF_048571455.1;protein_1639,,,,,,,,
GCF_048571455.1;protein_5747,GCF_048568965.1;protein_5976,GCF_048568965.1;protein_4227,GCF_004358365.1;protein_1348,,GCF_048571455.1;protein_1638,,,,,,,
,GCF_004358365.1;protein_1349,GCF_048568965.1;protein_4228,GCF_004358365.1;protein_4437,,,,,,,,,
GCF_004358365.1;protein_135,GCF_048568965.1;protein_2910,GCF_000005845.2;protein_1407,GCF_053078305.1;protein_3003,GCF_048571455.1;protein_2825,,,,,,,,
GCF_004358365.1;protein_1352,GCF_048568965.1;protein_4231,,,GCF_048571455.1;protein_1634,,,,,,,,
GCF_004358365.1;protein_1353,GCF_048568965.1;protein_4232,GCF_000005845.2;protein_746,GCF_053078305.1;protein_3881,GCF_048571455.1;protein_1633,,,,,,,,
GCF_004358365.1;protein_1354,GCF_048568965.1;protein_4233,GCF_000005845.2;protein_745,GCF_053078305.1;protein_3882,GCF_048571455.1;protein_1632,,,,,,,,
GCF_004358365.1;protein_1355,GCF_048568965.1;protein_4234,GCF_000005845.2;protein_744,GCF_053078305.1;protein_3883,GCF_048571455.1;protein_1631,,,,,,,,
GCF_004358365.1;protein_1356,GCF_048568965.1;protein_4235,GCF_000005845.2;protein_743,GCF_053078305.1;protein_3884,GCF_048571455.1;protein_1630,,,,,,,,
GCF_004358365.1;protein_1357,GCF_048568965.1;protein_4236,GCF_000005845.2;protein_742,GCF_053078305.1;protein_3885,GCF_048571455.1;protein_1629,,,,,,,,
GCF_004358365.1;protein_1358,GCF_048568965.1;protein_4237,GCF_000005845.2;protein_741,GCF_053078305.1;protein_3886,GCF_048571455.1;protein_1628,,,,,,,,
GCF_004358365.1;protein_1359,GCF_048568965.1;protein_4238,GCF_000005845.2;protein_740,GCF_053078305.1;protein_3887,GCF_048571455.1;protein_1627,,,,,,,,
GCF_004358365.1;protein_136,GCF_048568965.1;protein_2909,GCF_000005845.2;protein_1406,GCF_053078305.1;protein_3004,GCF_048571455.1;protein_2824,,,,,,,,
GCF_004358365.1;protein_1360,GCF_048568965.1;protein_4239,GCF_000005845.2;protein_739,GCF_053078305.1;protein_3888,GCF_048571455.1;protein_1626,,,,,,,,
GCF_004358365.1;protein_1361,GCF_048568965.1;protein_4240,GCF_000005845.2;protein_738,GCF_053078305.1;protein_3889,GCF_048571455.1;protein_1625,,,,,,,,
GCF_004358365.1;protein_1362,GCF_048568965.1;protein_4241,GCF_000005845.2;protein_737,GCF_053078305.1;protein_3890,GCF_048571455.1;protein_1624,,,,,,,,
GCF_004358365.1;protein_1363,GCF_048568965.1;protein_4242,GCF_000005845.2;protein_736,GCF_053078305.1;protein_3891,GCF_048571455.1;protein_1623,,,,,,,,
GCF_004358365.1;protein_1364,GCF_048568965.1;protein_4243,GCF_000005845.2;protein_735,GCF_053078305.1;protein_3892,GCF_048571455.1;protein_1622,,,,,,,,
GCF_004358365.1;protein_1365,GCF_048568965.1;protein_4244,GCF_000005845.2;protein_734,GCF_053078305.1;protein_3893,GCF_048571455.1;protein_1621,,,,,,,,
GCF_004358365.1;protein_1366,GCF_048568965.1;protein_4245,GCF_000005845.2;protein_733,GCF_053078305.1;protein_3894,GCF_048571455.1;protein_1620,,,,,,,,
GCF_004358365.1;protein_1367,GCF_048568965.1;protein_4246,GCF_000005845.2;protein_732,GCF_053078305.1;protein_3895,GCF_048571455.1;protein_1619,,,,,,,,
GCF_004358365.1;protein_1368,GCF_048568965.1;protein_4247,GCF_000005845.2;protein_731,GCF_053078305.1;protein_3896,GCF_048571455.1;protein_1618,,,,,,,,
GCF_004358365.1;protein_1369,GCF_048568965.1;protein_4248,GCF_000005845.2;protein_730,GCF_053078305.1;protein_3897,GCF_048571455.1;protein_1617,,,,,,,,
GCF_004358365.1;protein_137,GCF_048568965.1;protein_2908,GCF_000005845.2;protein_1405,GCF_053078305.1;protein_3005,GCF_048571455.1;protein_2823,,,,,,,,
GCF_004358365.1;protein_1370,GCF_048568965.1;protein_4249,GCF_000005845.2;protein_729,GCF_053078305.1;protein_3898,GCF_048571455.1;protein_1616,,,,,,,,
GCF_004358365.1;protein_1371,GCF_048568965.1;protein_4250,GCF_000005845.2;protein_728,GCF_053078305.1;protein_3899,GCF_048571455.1;protein_1615,,,,,,,,
GCF_004358365.1;protein_1372,GCF_048568965.1;protein_4251,GCF_000005845.2;protein_727,GCF_053078305.1;protein_3900,GCF_048571455.1;protein_1614,,,,,,,,
GCF_004358365.1;protein_1373,GCF_048568965.1;protein_4252,GCF_000005845.2;protein_726,GCF_053078305.1;protein_3901,GCF_048571455.1;protein_1613,,,,,,,,
GCF_004358365.1;protein_1374,GCF_048568965.1;protein_4253,GCF_000005845.2;protein_725,GCF_053078305.1;protein_3902,GCF_048571455.1;protein_1612,,,,,,,,
